EventType;T;X;Y;P;Altitude;Azimuth;Distance
1;186951;32787;731;1648;560;330;0
1;186952;32787;731;2881;560;330;0
1;186953;32787;731;4049;560;330;0
1;186954;32787;731;5090;560;330;0
1;186954;32787;731;5986;560;330;0
1;186959;32787;731;6723;560;330;0
1;186965;32787;731;7363;560;330;0
1;186970;32787;731;7971;560;330;0
1;186976;32787;731;8419;560;330;0
1;186981;32787;731;8788;560;330;0
1;186986;32787;731;9028;560;320;0
1;186992;32787;731;9188;560;320;0
1;186997;32787;731;9188;560;320;0
1;187002;32787;731;9108;560;320;0
1;187008;32749;733;9028;560;320;0
1;187013;32749;733;8980;560;320;0
1;187018;32749;733;8980;560;320;0
1;187024;32750;733;8980;560;320;0
1;187029;32756;733;8980;560;320;0
1;187034;32765;733;9044;560;320;0
1;187040;32776;733;9124;560;320;0
1;187045;32789;734;9156;560;320;0
1;187051;32805;737;9156;560;320;0
1;187056;32822;739;9156;560;320;0
1;187061;32842;743;9188;560;320;0
1;187067;32863;746;9204;560;310;0
1;187072;32887;749;9204;560;310;0
1;187077;32912;752;9140;560;310;0
1;187083;32938;754;9012;560;310;0
1;187088;32966;756;9012;560;290;0
1;187093;32993;758;8996;560;290;0
1;187099;33022;760;8964;560;290;0
1;187104;33050;763;8884;560;290;0
1;187110;33077;765;8836;560;290;0
1;187115;33104;767;8804;560;290;0
1;187120;33129;768;8804;560;290;0
1;187126;33152;769;8804;560;290;0
1;187131;33175;769;8852;560;290;0
1;187136;33195;769;8964;560;290;0
1;187142;33212;769;9140;570;280;0
1;187147;33228;769;9348;570;280;0
1;187152;33242;769;9604;570;280;0
1;187158;33253;769;9924;570;280;0
1;187163;33263;769;10292;570;280;0
1;187169;33270;767;10724;570;280;0
1;187174;33275;766;11109;570;280;0
1;187179;33278;765;11509;570;280;0
1;187185;33280;764;11829;570;280;0
1;187190;33280;762;12133;570;280;0
1;187195;33280;759;12341;570;280;0
1;187201;33280;757;12501;570;280;0
1;187206;33280;755;12629;570;280;0
1;187211;33280;754;12661;570;280;0
1;187217;33280;754;12709;570;280;0
1;187222;33277;754;12725;570;280;0
1;187227;33274;754;12725;570;280;0
1;187233;33271;754;12725;570;280;0
1;187238;33267;754;12693;570;280;0
1;187244;33264;754;12661;570;280;0
1;187249;33260;754;12645;570;280;0
1;187254;33257;754;12629;570;280;0
1;187260;33253;758;12629;570;280;0
1;187265;33250;762;12661;570;280;0
1;187270;33247;768;12693;570;280;0
1;187276;33244;775;12725;570;280;0
1;187281;33241;784;12741;570;280;0
1;187286;33239;792;12757;560;270;0
1;187292;33236;802;12757;560;270;0
1;187297;33235;812;12725;560;270;0
1;187303;33233;821;12725;560;270;0
1;187308;33232;832;12821;560;270;0
1;187313;33232;844;12949;560;270;0
1;187319;33232;860;12965;560;270;0
1;187324;33232;880;12997;560;270;0
1;187329;33232;896;13077;560;270;0
1;187335;33232;916;13077;560;270;0
1;187340;33232;929;13061;560;270;0
1;187345;33232;942;12997;570;280;0
1;187351;33232;956;12997;570;280;0
1;187356;33232;964;13029;570;280;0
1;187362;33232;975;13045;570;280;0
1;187367;33232;983;13077;570;280;0
1;187372;33232;998;13126;570;280;0
1;187378;33232;1013;13126;570;280;0
1;187383;33232;1024;13158;570;280;0
1;187388;33232;1033;13190;560;270;0
1;187394;33232;1040;13222;560;270;0
1;187399;33232;1046;13222;560;270;0
1;187404;33232;1053;13190;570;280;0
1;187410;33232;1061;13142;570;280;0
1;187415;33232;1065;12997;570;280;0
1;187420;33232;1070;12885;570;280;0
1;187426;33232;1072;12677;570;280;0
1;187431;33232;1072;12437;570;280;0
1;187437;33232;1072;12181;570;280;0
1;187442;33232;1072;11877;570;280;0
1;187447;33232;1072;11493;570;280;0
1;187453;33232;1072;10981;570;280;0
1;187458;33232;1076;10292;560;270;0
1;187463;33232;1084;9492;560;270;0
1;187469;33232;1089;8563;560;270;0
1;187474;33232;1092;7267;570;280;0
1;187479;33233;1093;5586;570;280;0
1;187485;33233;1093;3745;570;280;0
1;187490;33233;1093;1952;570;280;0
1;187496;33233;1099;144;560;270;0
1;187695;32932;841;656;560;290;0
1;187696;32932;841;1728;560;290;0
1;187697;32932;841;2689;560;290;0
1;187698;32932;841;3521;560;290;0
1;187699;32932;841;4434;560;290;0
1;187700;32932;841;5378;560;290;0
1;187701;32932;841;6226;560;290;0
1;187702;32932;841;6819;560;290;0
1;187704;32932;841;7219;560;290;0
1;187709;32932;841;7523;560;290;0
1;187715;32932;841;7779;560;290;0
1;187720;32932;841;8067;560;290;0
1;187725;32932;841;8291;560;290;0
1;187731;32932;841;8579;560;290;0
1;187736;32932;841;8900;560;290;0
1;187741;32932;841;9188;560;290;0
1;187747;32932;841;9364;560;290;0
1;187752;32912;800;9412;560;280;0
1;187758;32912;800;9444;560;280;0
1;187763;32912;800;9444;560;280;0
1;187768;32912;800;9444;560;280;0
1;187774;32912;800;9556;560;280;0
1;187779;32912;800;9892;560;280;0
1;187784;32912;800;9892;560;280;0
1;187790;32912;800;9828;560;280;0
1;187795;32912;819;9668;560;280;0
1;187800;32912;849;9604;560;280;0
1;187806;32910;885;9588;560;290;0
1;187811;32907;930;9476;560;280;0
1;187816;32903;959;9140;560;280;0
1;187822;32898;989;8691;560;280;0
1;187827;32893;1020;8083;560;280;0
1;187833;32887;1049;7139;560;280;0
1;187838;32881;1074;5458;560;280;0
1;187843;32876;1093;3745;560;280;0
1;187849;32870;1106;2401;560;280;0
1;187854;32866;1112;1136;560;280;0
1;187973;32603;780;672;560;320;0
1;187974;32603;780;1600;560;320;0
1;187975;32603;780;2529;560;320;0
1;187976;32603;780;3265;560;320;0
1;187980;32603;780;3985;560;320;0
1;187985;32603;780;4706;560;320;0
1;187990;32603;780;5410;560;320;0
1;187996;32603;780;6034;560;320;0
1;188001;32603;780;6514;560;320;0
1;188006;32603;780;6931;550;310;0
1;188012;32603;780;7283;560;320;0
1;188017;32603;780;7683;550;310;0
1;188022;32603;780;8035;550;310;0
1;188028;32592;782;8323;550;310;0
1;188033;32592;790;8756;550;310;0
1;188038;32593;800;9444;550;310;0
1;188044;32594;810;9604;550;310;0
1;188049;32596;822;9652;550;310;0
1;188055;32597;838;9716;550;310;0
1;188060;32599;857;9908;550;310;0
1;188065;32600;883;10036;550;310;0
1;188071;32602;914;10132;550;310;0
1;188076;32602;949;10148;550;310;0
1;188081;32602;989;10148;550;310;0
1;188087;32602;1033;10260;550;310;0
1;188092;32600;1083;10292;550;310;0
1;188097;32594;1128;10324;550;310;0
1;188103;32587;1170;10372;550;310;0
1;188108;32581;1208;10436;550;310;0
1;188114;32575;1236;10468;550;310;0
1;188119;32570;1262;10564;550;310;0
1;188124;32565;1282;10564;550;310;0
1;188130;32561;1298;10564;550;310;0
1;188135;32558;1309;10516;550;310;0
1;188140;32555;1316;10500;550;310;0
1;188146;32553;1320;10484;550;310;0
1;188151;32551;1323;10404;550;310;0
1;188156;32550;1325;10244;550;310;0
1;188162;32549;1326;9908;550;310;0
1;188167;32549;1326;9252;550;310;0
1;188173;32549;1326;8259;550;310;0
1;188178;32549;1327;6514;550;310;0
1;188183;32549;1331;4177;550;310;0
1;188189;32552;1336;2321;550;310;0
1;188194;32574;1348;512;550;310;0
1;188415;33085;1576;80;580;290;0
1;188416;33085;1576;1120;570;280;0
1;188417;33085;1576;1856;570;280;0
1;188418;33085;1576;2769;570;280;0
1;188419;33085;1576;3793;570;280;0
1;188421;33085;1576;4786;570;280;0
1;188426;33085;1576;5762;570;280;0
1;188432;33085;1576;6579;570;280;0
1;188437;33085;1576;7299;570;280;0
1;188442;33085;1576;8051;570;280;0
1;188448;33085;1576;8788;570;280;0
1;188453;33085;1576;9364;570;280;0
1;188458;33085;1576;9796;570;280;0
1;188464;33085;1576;10052;570;280;0
1;188469;33085;1576;10212;570;280;0
