EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;32695;2075;19687;0;600;3440;373
3;32701;2114;19690;0;590;3450;401
3;32706;2174;19696;0;590;3460;393
3;32711;2188;19703;0;590;3460;381
3;32717;2280;19710;0;590;3480;381
3;32722;2376;19716;0;580;3480;373
3;32727;2482;19724;0;590;3500;361
3;32733;2580;19733;0;590;3500;361
3;32738;2647;19758;0;590;3500;361
3;32743;2686;19788;0;580;3520;361
3;32749;2693;19821;0;580;3520;353
3;32754;2699;19840;0;580;3540;353
3;32760;2704;19855;0;580;3540;353
3;32765;2709;19861;0;580;3540;341
3;32770;2720;19869;0;580;3550;341
3;32776;2734;19888;0;580;3550;332
3;32781;2740;19910;0;580;3570;320
3;32786;2745;19926;0;580;3570;312
3;32792;2749;19942;0;580;3580;304
3;32797;2751;19959;0;580;0;304
3;32802;2751;19976;0;570;0;292
3;32808;2751;19993;0;570;20;292
3;32813;2751;20010;0;570;20;284
3;32818;2751;20026;0;570;30;284
3;32824;2745;20043;0;580;30;284
3;32829;2737;20058;0;580;50;284
3;32835;2723;20073;0;580;50;272
3;32840;2705;20088;0;580;50;272
3;32845;2686;20103;0;580;60;264
3;32851;2674;20119;0;580;60;264
3;32856;2663;20132;0;580;60;252
3;32861;2658;20144;0;580;80;252
3;32867;2653;20156;0;580;80;252
3;32872;2642;20168;0;580;100;244
3;32877;2633;20172;0;580;100;232
3;32883;2625;20177;0;580;110;224
3;32888;2616;20185;0;580;110;212
3;32894;2608;20193;0;580;110;204
3;32899;2600;20199;0;570;130;196
3;32904;2592;20205;0;570;130;184
3;32910;2585;20208;0;570;130;184
3;32915;2579;20209;0;570;130;176
3;32920;2570;20210;0;570;140;164
3;32926;2566;20210;0;570;140;164
3;32931;2565;20210;0;570;140;156
3;32936;2565;20209;0;570;160;156
3;32942;2565;20204;0;570;160;144
3;32947;2565;20197;0;570;160;136
3;32953;2567;20192;0;570;160;136
3;32958;2573;20187;0;570;170;124
3;32963;2577;20181;0;570;170;116
3;32969;2581;20176;0;570;170;116
3;32974;2585;20172;0;570;170;104
3;32979;2587;20167;0;570;190;104
3;32985;2589;20162;0;570;190;104
3;32990;2590;20157;0;570;190;96
3;32995;2591;20152;0;570;190;96
3;33001;2592;20147;0;560;200;96
3;33006;2593;20142;0;560;200;88
3;33011;2595;20137;0;560;200;88
3;33017;2597;20132;0;560;200;88
3;33022;2600;20127;0;560;200;88
3;33028;2604;20122;0;560;200;88
3;33033;2607;20116;0;560;220;88
3;33038;2611;20108;0;560;220;76
3;33044;2613;20103;0;560;220;76
3;33049;2614;20098;0;560;220;76
3;33054;2614;20094;0;560;220;76
3;33060;2614;20091;0;560;220;76
3;33065;2614;20089;0;560;220;76
3;33070;2614;20087;0;560;220;76
3;33076;2611;20087;0;560;220;76
3;33081;2607;20087;0;560;220;76
3;33087;2603;20087;0;560;220;76
3;33092;2600;20087;0;560;220;76
3;33097;2597;20087;0;560;220;68
3;33103;2594;20087;0;560;220;68
3;33108;2592;20087;0;560;220;68
3;33113;2589;20087;0;560;220;68
3;33119;2587;20087;0;560;220;68
3;33124;2585;20087;0;560;230;68
3;33129;2582;20087;0;560;230;56
3;33135;2580;20087;0;560;230;56
3;33140;2577;20087;0;560;230;56
3;33146;2574;20087;0;560;230;56
3;33151;2570;20087;0;560;230;48
3;33156;2565;20087;0;560;230;48
3;33162;2561;20087;0;560;230;48
3;33167;2557;20087;0;560;230;36
3;33172;2554;20087;0;560;230;36
3;33178;2550;20087;0;560;230;36
3;33183;2547;20087;0;560;230;36
3;33188;2545;20087;0;560;230;36
3;33194;2544;20087;0;560;230;36
3;33199;2544;20086;0;550;250;36
3;33204;2544;20082;0;550;250;36
3;33210;2544;20069;0;550;250;28
3;33215;2544;20058;0;550;250;28
3;33221;2544;20048;0;550;250;0
1;33222;2544;20038;688;550;250;0
1;33223;2544;20038;1520;550;250;0
1;33224;2544;20038;2625;550;250;0
1;33225;2544;20038;3889;550;250;0
1;33226;2544;20038;5458;550;250;0
1;33229;2544;20038;6867;550;250;0
1;33235;2544;20038;7971;550;250;0
1;33240;2544;20038;8836;550;250;0
1;33245;2544;20038;9540;550;250;0
1;33251;2544;20038;10132;550;250;0
1;33256;2544;20038;10660;550;250;0
1;33261;2544;20038;11141;550;250;0
1;33267;2544;20038;11557;550;250;0
1;33272;2544;20038;11973;550;250;0
1;33277;2519;19982;12357;550;250;0
1;33283;2514;19978;12693;550;250;0
1;33288;2507;19974;12997;550;250;0
1;33294;2498;19971;13190;550;250;0
1;33299;2486;19967;13222;550;250;0
1;33304;2473;19964;13222;550;250;0
1;33310;2458;19963;13190;550;250;0
1;33315;2440;19962;13190;550;250;0
1;33320;2421;19962;13174;550;260;0
1;33326;2398;19962;13174;550;260;0
1;33331;2373;19963;13174;550;260;0
1;33336;2343;19970;13190;550;260;0
1;33342;2310;19980;13270;550;260;0
1;33347;2277;19992;13286;550;260;0
1;33352;2244;20006;13366;550;260;0
1;33358;2215;20019;13366;550;260;0
1;33363;2188;20035;13558;550;260;0
1;33369;2166;20049;13702;550;270;0
1;33374;2147;20063;13782;550;270;0
1;33379;2131;20079;13782;550;270;0
