EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;265869;48296;2076;0;470;1670;533
3;265874;48296;2101;0;480;1660;533
3;265880;48292;2106;0;510;1650;533
3;265885;48284;2129;0;520;1630;533
3;265890;48278;2129;0;540;1620;533
3;265896;48271;2129;0;550;1590;533
3;265901;48263;2130;0;570;1590;525
3;265907;48255;2134;0;590;1560;525
3;265912;48233;2136;0;600;1540;517
3;265917;48208;2147;0;620;1520;517
3;265923;48179;2156;0;640;1500;509
3;265928;48149;2159;0;650;1470;509
3;265933;48126;2165;0;660;1420;501
3;265939;48099;2172;0;670;1400;501
3;265944;48069;2175;0;680;1390;493
3;265949;48035;2175;0;700;1370;493
3;265955;48001;2176;0;700;1330;493
3;265960;47964;2177;0;710;1310;493
3;265966;47928;2177;0;710;1280;493
3;265971;47891;2177;0;720;1260;493
3;265976;47855;2177;0;730;1250;493
3;265982;47820;2177;0;740;1220;493
3;265987;47786;2175;0;740;1220;485
3;265992;47754;2173;0;740;1190;485
3;265998;47722;2172;0;740;1190;477
3;266003;47694;2172;0;740;1160;477
3;266008;47664;2172;0;750;1130;465
3;266014;47635;2174;0;750;1090;465
3;266019;47603;2181;0;750;1060;457
3;266024;47573;2188;0;760;1020;457
3;266030;47543;2195;0;750;1010;457
3;266035;47511;2204;0;750;1010;457
3;266041;47481;2213;0;750;970;457
3;266046;47451;2224;0;740;970;457
3;266051;47422;2234;0;740;970;457
3;266057;47392;2243;0;740;970;457
3;266062;47362;2252;0;740;930;457
3;266067;47333;2261;0;740;930;457
3;266073;47305;2270;0;730;930;457
3;266078;47278;2278;0;730;930;457
3;266083;47252;2285;0;730;930;457
3;266089;47226;2292;0;730;930;449
3;266094;47202;2298;0;730;930;449
3;266100;47181;2303;0;720;930;449
3;266105;47161;2309;0;720;900;441
3;266110;47141;2313;0;720;900;441
3;266116;47124;2317;0;720;900;441
3;266121;47108;2321;0;710;900;441
3;266126;47108;2324;0;720;900;441
3;266132;47086;2326;0;720;900;441
3;266137;47079;2328;0;720;900;441
3;266142;47073;2331;0;720;900;441
3;266148;47068;2333;0;720;900;441
3;266153;47063;2336;0;720;900;441
3;266159;47052;2338;0;720;900;441
3;266164;47042;2341;0;710;900;441
3;266169;47032;2343;0;710;900;441
3;266175;47024;2346;0;710;900;441
3;266180;47017;2350;0;710;900;441
3;266185;47008;2354;0;710;900;441
3;266191;47001;2357;0;710;870;441
3;266196;46995;2360;0;710;870;441
3;266201;46989;2364;0;710;870;441
3;266207;46983;2367;0;710;870;441
3;266212;46979;2371;0;710;870;441
3;266217;46974;2374;0;710;870;441
3;266223;46969;2377;0;710;870;441
3;266228;46965;2380;0;710;870;433
3;266234;46961;2382;0;710;870;433
3;266239;46958;2384;0;710;870;433
3;266244;46955;2385;0;710;870;433
3;266250;46952;2385;0;710;870;425
3;266255;46950;2385;0;710;870;425
3;266260;46948;2385;0;710;870;425
3;266266;46947;2385;0;710;840;417
3;266271;46946;2380;0;710;840;417
3;266276;46945;2373;0;710;840;409
3;266282;46945;2359;0;710;840;409
3;266287;46945;2339;0;700;820;409
3;266293;46945;2314;0;700;820;409
3;266298;46945;2283;0;700;820;397
3;266303;46943;2262;0;700;790;397
3;266309;46941;2255;0;710;790;397
3;266314;46938;2249;0;700;790;397
3;266319;46935;2243;0;700;790;397
3;266325;46928;2238;0;700;790;397
3;266330;46921;2226;0;700;790;397
3;266335;46912;2215;0;700;790;389
3;266341;46904;2208;0;700;790;389
3;266346;46897;2201;0;690;760;389
3;266352;46890;2196;0;690;760;381
3;266357;46883;2191;0;690;760;381
3;266362;46876;2186;0;690;760;381
3;266368;46871;2182;0;690;740;381
3;266373;46867;2176;0;690;740;373
3;266378;46863;2171;0;690;740;373
3;266384;46857;2166;0;690;740;373
3;266389;46852;2161;0;690;740;373
3;266394;46847;2155;0;700;730;373
3;266400;46840;2148;0;700;730;373
3;266405;46830;2141;0;690;740;373
3;266410;46824;2133;0;700;700;373
3;266416;46809;2126;0;700;700;373
3;266421;46793;2118;0;700;700;373
3;266427;46774;2110;0;700;700;365
3;266432;46769;2102;0;700;700;365
3;266437;46764;2093;0;700;700;365
3;266443;46760;2084;0;690;690;357
3;266448;46751;2075;0;690;690;357
3;266453;46744;2065;0;690;690;349
3;266459;46738;2048;0;690;690;349
3;266464;46734;2030;0;680;660;341
3;266469;46730;2009;0;680;660;341
3;266475;46727;1986;0;670;680;341
3;266480;46724;1970;0;680;660;341
3;266486;46721;1953;0;670;650;341
3;266491;46719;1939;0;680;640;341
3;266496;46716;1933;0;680;640;341
3;266502;46713;1928;0;680;640;341
3;266507;46706;1923;0;680;640;328
3;266512;46702;1914;0;670;650;328
3;266518;46696;1907;0;680;640;328
3;266523;46691;1902;0;680;640;320
3;266528;46686;1899;0;680;620;320
3;266534;46680;1896;0;680;620;320
3;266539;46673;1895;0;680;620;312
3;266545;46668;1893;0;680;620;312
3;266550;46662;1891;0;680;620;304
3;266555;46657;1890;0;680;620;304
3;266561;46653;1889;0;680;620;304
3;266566;46649;1887;0;670;600;304
3;266571;46647;1886;0;670;600;304
3;266577;46645;1884;0;670;600;304
3;266582;46643;1884;0;670;600;304
3;266587;46641;1884;0;670;600;304
3;266593;46640;1884;0;670;600;312
3;266598;46638;1884;0;660;610;312
3;266603;46635;1884;0;670;600;312
3;266609;46632;1884;0;670;600;312
3;266614;46629;1884;0;670;600;312
3;266620;46625;1884;0;670;600;312
3;266625;46621;1884;0;670;600;312
3;266630;46618;1884;0;670;560;304
3;266636;46614;1884;0;670;560;304
3;266641;46612;1884;0;670;560;304
3;266646;46610;1884;0;670;560;304
3;266652;46609;1884;0;670;560;304
3;266657;46609;1884;0;670;560;304
3;266662;46609;1884;0;670;560;304
3;266668;46609;1884;0;670;560;304
3;266673;46609;1884;0;670;580;304
3;266679;46609;1884;0;670;560;304
3;266684;46609;1884;0;670;560;312
3;266689;46611;1884;0;670;560;312
3;266695;46613;1884;0;670;560;312
3;266700;46614;1884;0;670;560;312
3;266705;46614;1884;0;670;560;312
3;266711;46614;1884;0;670;560;312
3;266716;46614;1884;0;670;560;312
3;266721;46614;1884;0;670;560;312
3;266727;46614;1884;0;670;560;312
3;266732;46614;1884;0;670;560;312
3;266738;46614;1884;0;670;560;312
3;266743;46614;1884;0;680;580;312
3;266748;46614;1884;0;670;600;312
3;266754;46614;1884;0;670;600;312
3;266759;46614;1884;0;670;600;312
3;266764;46614;1884;0;680;580;312
3;266770;46614;1884;0;670;600;312
3;266775;46614;1884;0;670;600;312
3;266780;46614;1884;0;670;600;304
3;266786;46614;1884;0;680;580;304
3;266791;46614;1884;0;680;580;304
3;266796;46614;1884;0;670;600;296
3;266802;46614;1884;0;670;600;296
3;266807;46614;1884;0;670;600;296
3;266813;46614;1884;0;670;580;296
3;266818;46614;1884;0;670;580;296
3;266823;46614;1884;0;670;580;296
3;266829;46614;1884;0;670;580;296
3;266834;46614;1884;0;670;580;296
3;266839;46614;1884;0;670;580;296
3;266845;46614;1884;0;670;580;304
3;266850;46614;1884;0;670;580;304
3;266855;46614;1884;0;670;560;304
3;266861;46614;1884;0;670;580;304
3;266866;46614;1884;0;680;580;304
3;266872;46614;1884;0;680;580;296
3;266877;46625;1884;0;680;580;296
3;266882;46641;1876;0;680;580;296
3;266888;46649;1873;0;670;560;288
3;266893;46662;1868;0;670;560;288
3;266898;46675;1862;0;670;560;288
3;266904;46689;1857;0;670;560;280
3;266909;46703;1851;0;670;580;280
3;266914;46706;1851;0;670;580;280
3;266920;46709;1850;0;670;580;280
3;266925;46712;1850;0;670;580;280
3;266930;46713;1850;0;670;580;280
3;266936;46713;1850;0;670;580;280
3;266941;46714;1850;0;660;560;280
3;266947;46714;1850;0;660;560;272
3;266952;46714;1850;0;660;560;272
3;266957;46714;1850;0;660;560;272
3;266963;46714;1850;0;660;560;260
3;266968;46715;1850;0;660;560;260
3;266973;46716;1850;0;660;560;260
3;266979;46716;1850;0;660;560;252
3;266984;46716;1850;0;660;560;252
3;266989;46716;1850;0;660;560;252
3;266995;46716;1850;0;660;560;244
3;267000;46716;1850;0;660;520;244
3;267006;46716;1850;0;660;520;244
3;267011;46716;1850;0;660;520;244
3;267016;46716;1850;0;660;540;244
3;267022;46716;1850;0;660;540;244
3;267027;46716;1850;0;660;540;244
3;267032;46716;1850;0;660;540;244
3;267038;46716;1850;0;660;520;236
3;267043;46716;1850;0;660;520;236
3;267048;46716;1850;0;660;500;236
3;267054;46716;1850;0;660;500;236
3;267059;46716;1850;0;660;500;236
3;267065;46716;1850;0;660;500;228
3;267070;46716;1850;0;660;500;228
3;267075;46716;1850;0;660;500;228
3;267081;46716;1850;0;660;500;228
3;267086;46716;1850;0;660;500;236
3;267091;46716;1850;0;660;500;236
3;267097;46716;1850;0;660;500;228
3;267102;46716;1850;0;660;500;228
3;267107;46716;1850;0;660;500;228
3;267113;46716;1850;0;660;500;228
3;267118;46716;1850;0;660;500;228
3;267123;46716;1850;0;660;500;228
3;267129;46716;1850;0;660;500;228
3;267134;46716;1850;0;660;500;228
3;267140;46716;1850;0;660;500;228
3;267145;46716;1850;0;660;500;228
3;267150;46716;1850;0;660;500;220
3;267156;46716;1850;0;660;500;220
3;267161;46716;1850;0;660;500;220
3;267166;46716;1850;0;660;500;220
3;267172;46716;1850;0;660;500;228
3;267177;46725;1850;0;660;500;228
3;267182;46744;1848;0;660;500;228
3;267188;46753;1847;0;660;500;228
3;267193;46768;1845;0;660;500;228
3;267199;46783;1843;0;660;500;228
3;267204;46800;1842;0;660;500;236
3;267209;46802;1841;0;660;500;236
3;267215;46803;1841;0;660;500;236
3;267220;46803;1841;0;660;500;236
3;267225;46803;1841;0;660;500;236
3;267231;46803;1841;0;660;500;236
3;267236;46803;1841;0;660;500;236
3;267241;46803;1841;0;660;500;236
3;267247;46803;1841;0;660;500;228
3;267252;46803;1841;0;660;500;228
3;267258;46802;1841;0;660;500;228
3;267263;46801;1841;0;660;500;228
3;267268;46799;1841;0;660;500;228
3;267274;46798;1841;0;660;500;220
3;267279;46798;1841;0;660;500;220
3;267284;46798;1841;0;660;500;220
3;267290;46798;1841;0;660;500;220
3;267295;46798;1841;0;660;500;228
3;267300;46798;1841;0;660;500;228
3;267306;46798;1841;0;660;500;220
3;267311;46798;1841;0;660;500;220
