EventType;T;X;Y;P;Altitude;Azimuth;Distance
1;291672;49637;1601;5218;660;360;0
1;291677;49637;1601;5234;660;360;0
1;291682;49637;1601;5282;650;350;0
1;291688;49637;1601;5682;650;350;0
1;291693;49637;1601;6434;650;350;0
1;291698;49637;1601;7363;650;350;0
1;291704;49637;1601;8643;640;350;0
1;291709;49637;1601;9812;640;350;0
1;291714;49598;1487;10820;640;350;0
1;291720;49580;1476;11829;640;350;0
1;291725;49560;1465;12197;640;350;0
1;291731;49537;1456;12197;640;350;0
1;291736;49512;1452;12053;630;340;0
1;291741;49485;1452;12021;620;360;0
1;291747;49455;1452;11941;620;360;0
1;291752;49423;1461;11781;620;360;0
1;291757;49387;1479;11637;620;360;0
1;291763;49353;1504;11461;620;360;0
1;291768;49321;1537;11285;620;360;0
1;291773;49289;1577;10965;620;360;0
1;291779;49263;1625;10740;620;360;0
1;291784;49241;1681;10356;620;360;0
1;291790;49227;1738;10132;620;360;0
1;291795;49223;1799;9988;620;360;0
1;291800;49223;1857;9892;630;370;0
1;291806;49235;1913;9732;640;350;0
1;291811;49259;1965;9732;640;350;0
1;291816;49289;2012;9876;640;350;0
1;291822;49327;2049;9988;640;350;0
1;291827;49369;2078;10212;640;350;0
1;291832;49416;2098;10324;640;350;0
1;291838;49463;2108;10500;640;350;0
1;291843;49510;2110;10724;640;350;0
1;291848;49557;2110;11077;640;340;0
1;291854;49600;2098;11077;640;340;0
1;291859;49641;2076;11733;640;340;0
1;291865;49677;2048;12165;640;340;0
1;291870;49709;2014;12709;640;340;0
1;291875;49734;1973;13430;640;340;0
1;291881;49753;1928;13494;640;340;0
1;291886;49768;1876;13510;640;340;0
1;291891;49776;1823;13574;640;340;0
1;291897;49779;1767;13574;630;320;0
1;291902;49779;1708;13398;630;320;0
1;291907;49778;1652;13254;630;320;0
1;291913;49766;1599;12293;630;320;0
1;291918;49750;1551;11797;630;320;0
1;291924;49732;1511;10052;630;320;0
1;291929;49710;1480;8147;630;320;0
1;291934;49685;1461;6162;630;320;0
1;291940;49665;1449;2961;630;320;0
1;291945;49621;1483;1;630;320;0
1;292107;49898;2968;7955;680;290;0
1;292108;49898;2968;9764;680;290;0
1;292109;49898;2968;9764;680;290;0
1;292110;49794;2945;9796;680;290;0
1;292111;49738;2945;10004;680;280;0
1;292114;49673;2953;10949;680;280;0
1;292119;49608;2966;11653;680;280;0
1;292125;49550;2980;12501;680;280;0
1;292130;49501;2991;13350;680;280;0
1;292135;49464;2997;14070;660;290;0
1;292141;49440;2999;14534;660;290;0
1;292146;49423;3000;14758;660;290;0
1;292152;49412;3002;15142;660;290;0
1;292157;49405;3004;15367;660;290;0
1;292162;49401;3005;15367;660;290;0
1;292168;49401;3006;15222;660;290;0
1;292173;49401;3007;15046;660;290;0
1;292178;49415;3009;14806;660;310;0
1;292184;49439;3014;14614;650;280;0
1;292189;49477;3021;14390;650;280;0
1;292194;49527;3032;13894;650;280;0
1;292200;49589;3042;13526;650;280;0
1;292205;49663;3054;12821;650;280;0
1;292210;49744;3072;11621;650;280;0
1;292216;49827;3092;9700;660;260;0
1;292221;49911;3119;7491;660;260;0
1;292227;49972;3142;4546;660;260;0
1;292232;50047;3179;1008;660;240;0
1;292367;49389;3826;7331;670;250;0
