EventType;T;X;Y;P;Altitude;Azimuth;Distance
1;98733;18204;13567;2593;540;320;0
1;98734;18204;13567;3745;530;310;0
1;98735;18204;13567;4754;530;310;0
1;98736;18204;13567;5394;530;310;0
1;98737;18204;13567;5746;530;310;0
1;98738;18204;13567;6018;530;310;0
1;98739;18204;13567;6274;530;310;0
1;98740;18204;13567;6659;530;310;0
1;98741;18204;13567;7123;530;310;0
1;98742;18333;13567;7427;530;310;0
1;98742;18381;13567;7811;530;310;0
1;98747;18433;13566;8003;530;310;0
1;98753;18485;13565;8163;530;310;0
1;98758;18539;13562;8163;530;310;0
1;98764;18592;13557;8131;530;310;0
1;98769;18641;13552;8099;530;310;0
1;98774;18685;13549;8099;530;310;0
1;98780;18723;13546;8099;530;310;0
1;98785;18752;13545;8115;530;290;0
1;98790;18773;13545;8115;530;290;0
1;98796;18787;13545;8147;530;290;0
1;98801;18795;13545;8275;530;290;0
1;98806;18799;13545;8419;530;290;0
1;98812;18800;13545;8675;530;290;0
1;98817;18800;13545;8964;530;290;0
1;98822;18800;13545;9316;530;290;0
1;98828;18790;13543;9716;530;290;0
1;98833;18775;13540;10164;530;290;0
1;98839;18751;13538;10548;530;290;0
1;98844;18717;13536;11029;530;290;0
1;98849;18676;13535;11077;530;290;0
1;98855;18625;13535;11141;530;290;0
1;98860;18568;13535;11429;530;290;0
1;98865;18509;13535;11477;530;290;0
1;98871;18444;13538;11701;530;290;0
1;98876;18378;13546;11909;530;290;0
1;98881;18311;13554;11925;530;290;0
1;98887;18247;13563;11909;530;290;0
1;98892;18188;13571;11989;530;290;0
1;98898;18140;13578;12021;530;310;0
1;98903;18099;13585;12293;530;310;0
1;98908;18068;13593;12581;530;310;0
1;98914;18045;13599;12661;530;310;0
1;98919;18029;13606;12885;530;310;0
1;98924;18019;13610;13045;530;310;0
1;98930;18016;13613;13142;530;310;0
1;98935;18016;13616;13142;530;310;0
1;98940;18016;13621;12965;530;310;0
1;98946;18022;13627;12693;520;300;0
1;98951;18035;13637;12437;520;300;0
1;98957;18054;13653;12293;520;300;0
1;98962;18078;13671;12293;520;300;0
1;98967;18110;13694;12277;520;300;0
1;98973;18149;13718;12165;520;300;0
1;98978;18194;13746;12117;520;300;0
1;98983;18244;13774;12053;520;300;0
1;98989;18294;13801;12053;520;300;0
1;98994;18344;13827;11973;520;300;0
1;98999;18393;13850;11893;520;300;0
1;99005;18441;13871;11797;520;300;0
1;99010;18486;13889;11685;520;300;0
1;99015;18530;13904;11541;520;300;0
1;99021;18568;13915;11509;520;300;0
1;99026;18602;13922;11237;530;280;0
1;99032;18630;13925;10981;530;290;0
1;99037;18653;13926;10916;530;290;0
1;99042;18668;13926;10724;530;290;0
1;99048;18680;13926;10676;530;290;0
1;99053;18687;13921;10676;530;290;0
1;99058;18690;13912;10740;530;290;0
1;99064;18690;13901;10820;530;290;0
1;99069;18690;13884;10836;530;290;0
1;99074;18687;13864;10852;530;290;0
1;99080;18677;13840;10900;530;290;0
1;99085;18663;13813;10965;530;290;0
1;99091;18643;13786;10981;530;290;0
1;99096;18623;13759;10997;530;290;0
1;99101;18599;13736;11141;530;290;0
1;99107;18576;13715;11237;530;290;0
1;99112;18554;13700;11653;530;290;0
1;99117;18535;13690;11733;530;290;0
1;99123;18518;13682;11989;530;290;0
1;99128;18504;13679;12197;530;290;0
1;99133;18489;13679;12277;530;290;0
1;99139;18478;13679;12277;530;290;0
1;99144;18467;13682;12277;530;290;0
1;99150;18459;13693;12277;530;290;0
1;99155;18453;13707;12149;530;290;0
1;99160;18449;13724;11925;530;290;0
1;99166;18448;13746;11637;530;290;0
1;99171;18448;13773;11301;530;290;0
1;99176;18448;13802;10740;530;290;0
1;99182;18454;13836;9988;530;290;0
1;99187;18462;13874;9044;530;290;0
1;99192;18471;13913;7251;530;290;0
1;99198;18478;13943;4386;530;290;0
1;99203;18489;13991;1856;530;290;0
1;99344;18072;14331;3617;540;280;0
1;99345;18072;14331;4738;540;280;0
1;99346;18072;14331;5842;540;280;0
1;99347;18072;14331;6771;540;280;0
1;99348;18072;14331;7091;540;280;0
1;99349;18072;14331;7299;540;280;0
1;99350;18072;14331;7571;540;280;0
1;99352;18072;14331;8035;540;280;0
1;99357;18072;14331;8531;540;280;0
1;99362;18212;14331;9108;540;280;0
1;99368;18262;14340;9284;540;280;0
1;99373;18318;14349;9396;540;280;0
1;99378;18373;14359;9492;540;280;0
1;99384;18429;14370;9540;540;280;0
1;99389;18482;14380;9636;540;280;0
1;99395;18533;14388;9652;540;280;0
1;99400;18581;14394;9652;540;280;0
1;99405;18622;14398;9668;540;270;0
1;99411;18659;14398;9668;540;270;0
1;99416;18689;14398;9700;540;270;0
1;99421;18712;14398;9796;540;270;0
1;99427;18731;14397;9860;540;270;0
1;99432;18743;14391;9940;540;270;0
1;99437;18750;14384;10148;540;270;0
1;99443;18755;14377;10516;540;270;0
1;99448;18755;14369;10916;540;270;0
1;99453;18755;14361;11253;540;270;0
1;99459;18755;14353;11509;540;270;0
1;99464;18752;14346;11765;540;270;0
1;99470;18745;14340;12133;540;270;0
1;99475;18737;14334;12453;540;270;0
1;99480;18729;14330;12661;540;270;0
1;99486;18718;14328;12757;540;270;0
1;99491;18708;14328;12757;540;270;0
1;99496;18698;14328;12725;540;270;0
1;99502;18687;14335;12517;540;270;0
1;99507;18676;14347;12213;540;270;0
1;99512;18666;14365;11973;540;270;0
1;99518;18655;14386;11653;540;270;0
1;99523;18645;14413;11109;540;270;0
1;99529;18636;14443;9988;540;270;0
1;99534;18631;14478;8932;540;270;0
1;99539;18627;14518;7603;540;270;0
1;99545;18626;14561;5986;540;270;0
1;99550;18625;14595;3393;540;270;0
1;99555;18625;14652;864;540;270;0
1;99669;18208;15180;1024;560;280;0
1;99670;18208;15180;4129;560;280;0
1;99671;18208;15180;4802;560;280;0
1;99672;18208;15180;6194;560;280;0
1;99675;18208;15180;7187;560;280;0
1;99680;18208;15180;7619;560;280;0
1;99685;18208;15180;7923;560;280;0
1;99691;18208;15180;8355;560;280;0
1;99696;18208;15180;8964;560;280;0
1;99701;18208;15180;9348;560;280;0
1;99707;18355;15152;9636;560;280;0
1;99712;18408;15152;9892;560;280;0
1;99717;18466;15152;10068;560;280;0
1;99723;18525;15152;10084;560;280;0
1;99728;18582;15152;10100;560;280;0
1;99734;18633;15152;10116;560;280;0
1;99739;18680;15152;10132;560;280;0
1;99744;18719;15152;10132;560;280;0
1;99750;18754;15152;10132;560;280;0
1;99755;18782;15152;10100;560;280;0
1;99760;18806;15152;10100;560;280;0
1;99766;18822;15152;10084;560;270;0
1;99771;18832;15151;10084;560;270;0
1;99776;18837;15148;10100;560;270;0
1;99782;18837;15146;10148;560;270;0
1;99787;18837;15143;10356;560;270;0
1;99793;18830;15140;10612;560;270;0
1;99798;18813;15137;10852;560;270;0
1;99803;18785;15134;10949;560;270;0
1;99809;18749;15132;10997;560;270;0
1;99814;18702;15131;11029;560;270;0
1;99819;18646;15131;11061;560;270;0
1;99825;18585;15131;11061;560;270;0
1;99830;18518;15133;11061;560;270;0
1;99835;18450;15138;11077;560;280;0
1;99841;18382;15144;11029;560;280;0
1;99846;18318;15151;10981;560;280;0
1;99852;18258;15159;10981;560;280;0
1;99857;18207;15167;11013;560;280;0
1;99862;18164;15177;11029;560;280;0
1;99868;18130;15186;11237;560;280;0
1;99873;18104;15194;11461;560;280;0
1;99878;18086;15202;11653;560;280;0
1;99884;18076;15211;11765;560;280;0
1;99889;18072;15219;11765;560;280;0
1;99894;18072;15227;11733;560;280;0
1;99900;18072;15237;11637;560;280;0
1;99905;18084;15249;11525;560;280;0
1;99910;18101;15264;11525;550;300;0
1;99916;18124;15281;11605;550;300;0
1;99921;18156;15302;11605;550;300;0
1;99927;18192;15322;11605;550;300;0
1;99932;18234;15343;11557;550;300;0
1;99937;18276;15362;11605;550;300;0
1;99943;18319;15381;11557;550;300;0
1;99948;18359;15397;11621;550;300;0
1;99953;18396;15409;11621;550;300;0
1;99959;18431;15417;11621;550;300;0
1;99964;18459;15421;11557;550;300;0
1;99969;18485;15423;11557;550;300;0
1;99975;18508;15423;11701;550;300;0
1;99980;18528;15423;11877;550;300;0
1;99986;18545;15415;11973;550;300;0
1;99991;18560;15406;12165;550;300;0
1;99996;18571;15395;12485;550;300;0
1;100002;18581;15379;12661;550;300;0
1;100007;18586;15362;12725;550;300;0
1;100012;18589;15343;12725;550;300;0
1;100018;18590;15322;12581;550;300;0
1;100023;18590;15302;12581;550;300;0
1;100028;18590;15282;13013;550;300;0
1;100034;18581;15263;13222;560;280;0
1;100039;18568;15244;13238;560;280;0
1;100045;18556;15228;13238;560;280;0
1;100050;18543;15214;13286;560;280;0
1;100055;18532;15203;13366;560;280;0
1;100061;18521;15196;13478;560;280;0
1;100066;18512;15193;13478;560;280;0
1;100071;18503;15192;13446;560;280;0
1;100077;18496;15192;13334;560;280;0
1;100082;18491;15192;13158;560;280;0
1;100087;18487;15200;12917;560;280;0
1;100093;18485;15214;12549;560;280;0
1;100098;18482;15230;12101;560;280;0
1;100103;18480;15251;11413;560;280;0
1;100109;18480;15277;10756;560;280;0
1;100114;18480;15306;9828;560;280;0
1;100120;18480;15336;8643;560;280;0
1;100125;18479;15369;6931;560;280;0
1;100130;18476;15399;4674;560;290;0
1;100136;18474;15419;2144;560;290;0
1;100233;17892;15607;3825;560;290;0
1;100234;17892;15607;5762;560;290;0
1;100235;17892;15607;7571;560;310;0
1;100236;17892;15607;8932;560;310;0
1;100237;17892;15607;9620;560;310;0
1;100238;17892;15607;10228;560;310;0
1;100239;17892;15607;10772;560;310;0
1;100245;17892;15607;11061;560;310;0
1;100250;17892;15607;11061;560;310;0
1;100255;17892;15607;10900;560;310;0
1;100261;17892;15607;10708;560;310;0
1;100266;18011;15575;10356;560;310;0
1;100271;18057;15576;9668;560;290;0
1;100277;18104;15583;8820;560;290;0
1;100282;18154;15595;6883;560;290;0
1;100288;18190;15604;4289;560;290;0
1;100293;18244;15621;1552;560;290;0
1;100433;18082;15924;4802;570;280;0
1;100434;18082;15924;6002;560;290;0
1;100435;18082;15924;6739;560;290;0
1;100438;18082;15924;7251;560;290;0
