EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;37321;8123;3728;0;790;1160;449
3;37327;8112;3728;0;790;1120;449
3;37332;8108;3727;0;790;1120;449
3;37337;8094;3727;0;800;1070;449
3;37343;8094;3727;0;800;1010;449
3;37348;8070;3723;0;800;1010;449
3;37353;8043;3722;0;800;960;449
3;37359;8018;3722;0;800;900;441
3;37364;7991;3722;0;800;840;441
3;37370;7968;3722;0;800;730;429
3;37375;7963;3722;0;790;680;421
3;37380;7960;3722;0;790;640;409
3;37386;7958;3725;0;780;590;401
3;37391;7957;3732;0;780;550;389
3;37396;7949;3740;0;770;510;381
3;37402;7945;3747;0;760;510;369
3;37407;7943;3753;0;750;480;369
3;37412;7941;3757;0;750;450;361
3;37418;7937;3761;0;740;420;361
3;37423;7929;3765;0;730;400;361
3;37428;7912;3769;0;730;400;361
3;37434;7889;3772;0;720;380;369
3;37439;7857;3774;0;720;360;381
3;37445;7829;3776;0;720;360;389
3;37450;7796;3779;0;720;360;401
3;37455;7763;3782;0;720;360;421
3;37461;7729;3784;0;720;380;429
3;37466;7683;3791;0;730;400;441
3;37471;7620;3802;0;740;420;449
3;37477;7533;3824;0;750;480;449
3;37482;7533;3824;0;900;0;449
3;37496;7214;3946;0;900;0;449
3;38964;9037;3706;0;710;210;409
3;38969;9022;3698;0;710;210;300
3;38975;8988;3689;0;710;210;288
3;38980;8978;3684;0;710;210;288
3;38985;8933;3669;0;710;210;288
3;38991;8889;3653;0;710;210;288
3;38996;8849;3637;0;710;210;300
3;39001;8813;3624;0;710;230;300
3;39007;8781;3620;0;710;250;308
3;39012;8754;3616;0;710;250;320
3;39018;8727;3613;0;710;250;328
3;39023;8699;3611;0;720;260;341
3;39028;8670;3606;0;720;260;341
3;39034;8641;3602;0;720;260;341
3;39039;8608;3601;0;730;280;349
3;39044;8570;3601;0;730;310;349
3;39050;8529;3601;0;730;310;349
3;39055;8483;3601;0;730;310;341
3;39060;8434;3609;0;730;310;341
3;39066;8385;3624;0;730;310;341
3;39071;8334;3645;0;730;310;328
3;39076;8285;3672;0;730;310;328
3;39082;8239;3689;0;730;310;320
3;39087;8195;3707;0;730;310;320
3;39093;8155;3724;0;710;320;320
3;39098;8118;3738;0;710;320;320
3;39103;8084;3743;0;710;320;320
3;39109;8052;3748;0;710;320;320
3;39114;8024;3751;0;710;320;320
3;39119;7998;3759;0;710;340;320
3;39125;7975;3763;0;710;340;308
3;39130;7954;3765;0;710;340;308
3;39135;7934;3765;0;710;340;308
3;39141;7914;3765;0;710;340;300
3;39146;7894;3763;0;710;340;300
3;39152;7875;3753;0;700;350;300
3;39157;7855;3749;0;700;350;288
3;39162;7833;3734;0;700;350;280
3;39168;7812;3729;0;700;350;280
3;39173;7792;3713;0;690;370;268
3;39178;7772;3694;0;690;370;260
3;39184;7756;3673;0;680;350;260
3;39189;7741;3656;0;680;350;248
3;39194;7729;3638;0;680;380;248
3;39200;7723;3621;0;680;380;240
3;39205;7719;3602;0;670;360;228
3;39211;7708;3584;0;670;360;220
3;39216;7698;3567;0;670;360;220
3;39221;7684;3552;0;670;360;208
3;39227;7669;3539;0;670;360;200
3;39232;7657;3526;0;660;360;200
3;39237;7645;3517;0;660;360;188
3;39243;7632;3514;0;660;360;180
3;39248;7617;3507;0;660;360;168
3;39253;7603;3503;0;650;350;160
3;39259;7589;3501;0;650;350;148
3;39264;7576;3499;0;650;350;148
3;39269;7564;3499;0;650;350;140
3;39275;7552;3499;0;640;340;128
3;39280;7542;3499;0;640;340;128
3;39286;7533;3499;0;640;350;120
3;39291;7525;3500;0;640;350;120
3;39296;7521;3503;0;630;340;108
3;39302;7508;3506;0;630;340;108
3;39307;7501;3510;0;630;340;100
3;39312;7492;3514;0;630;340;100
3;39318;7484;3519;0;620;330;88
3;39323;7473;3523;0;620;330;88
3;39328;7463;3528;0;620;340;88
3;39334;7451;3537;0;620;340;80
3;39339;7439;3543;0;620;340;80
3;39345;7425;3549;0;620;340;80
3;39350;7411;3556;0;610;330;68
3;39355;7394;3564;0;610;330;68
3;39361;7379;3572;0;610;330;60
3;39366;7363;3580;0;610;330;48
3;39371;7348;3587;0;610;330;48
3;39377;7334;3593;0;610;330;40
3;39382;7320;3598;0;600;320;40
3;39387;7307;3602;0;600;320;28
3;39393;7296;3605;0;600;320;28
3;39398;7285;3607;0;600;320;28
3;39404;7275;3608;0;600;320;28
3;39409;7266;3609;0;600;320;28
3;39414;7256;3609;0;600;320;28
3;39420;7249;3610;0;600;320;20
3;39425;7242;3610;0;600;320;20
3;39430;7236;3611;0;600;320;20
3;39436;7231;3613;0;600;320;20
3;39441;7227;3615;0;590;310;20
3;39446;7225;3617;0;590;310;8
3;39452;7223;3620;0;590;310;8
3;39457;7222;3621;0;590;310;8
3;39462;7220;3623;0;590;310;8
3;39468;7220;3625;0;590;310;8
3;39473;7218;3626;0;590;310;8
3;39479;7217;3627;0;590;310;8
3;39484;7214;3628;0;590;310;8
3;39489;7206;3629;0;590;310;8
3;39495;7197;3630;0;590;310;0
3;39500;7187;3632;0;590;310;0
1;39501;7176;3633;528;590;310;0
1;39502;7176;3633;1360;590;310;0
1;39503;7176;3633;2401;590;310;0
1;39504;7176;3633;3585;590;310;0
1;39505;7176;3633;4610;590;310;0
1;39508;7176;3633;5490;590;310;0
1;39514;7176;3633;6210;590;310;0
1;39519;7176;3633;6803;580;300;0
1;39524;7176;3633;7235;580;300;0
1;39530;7176;3633;7539;580;300;0
1;39535;7176;3633;7715;580;300;0
1;39540;7176;3633;7843;580;300;0
1;39546;7176;3633;8083;580;300;0
1;39551;7176;3633;8323;580;300;0
1;39556;7068;3590;8371;580;300;0
1;39562;7060;3576;8483;580;300;0
1;39567;7055;3560;8595;580;300;0
1;39573;7052;3544;8611;580;300;0
1;39578;7051;3525;8611;580;300;0
1;39583;7051;3505;8371;580;300;0
1;39589;7051;3482;8259;580;300;0
1;39594;7062;3458;8067;580;300;0
1;39599;7079;3432;7939;580;300;0
1;39605;7103;3409;7507;580;300;0
1;39610;7133;3385;7107;580;300;0
1;39615;7167;3367;6979;580;300;0
1;39621;7205;3351;6835;580;290;0
1;39626;7244;3339;6530;580;290;0
1;39631;7284;3333;6514;580;290;0
1;39637;7324;3331;6386;580;290;0
1;39642;7365;3331;6194;580;290;0
