EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;48517;9160;25203;0;640;260;533
3;48522;9140;25176;0;630;250;533
3;48528;9134;25167;0;630;250;533
3;48533;9101;25121;0;630;250;525
3;48538;9066;25065;0;620;240;525
3;48544;9027;25000;0;620;240;525
3;48549;8990;24933;0;620;250;517
3;48554;8962;24874;0;610;240;509
3;48560;8962;24826;0;610;240;501
3;48565;8961;24784;0;600;230;501
3;48571;8954;24741;0;600;230;493
3;48576;8947;24701;0;600;230;485
3;48581;8929;24662;0;600;250;477
3;48587;8914;24628;0;590;240;465
3;48592;8902;24598;0;590;240;449
3;48597;8883;24573;0;590;240;441
3;48603;8865;24551;0;580;250;433
3;48608;8844;24533;0;580;250;425
3;48613;8820;24515;0;580;250;417
3;48619;8796;24501;0;580;250;409
3;48624;8789;24496;0;570;260;409
3;48629;8782;24490;0;560;260;397
3;48635;8776;24472;0;560;260;397
3;48640;8771;24456;0;560;260;397
3;48646;8759;24450;0;560;260;397
3;48651;8748;24445;0;560;260;397
3;48656;8738;24441;0;550;250;397
3;48662;8729;24438;0;550;250;389
3;48667;8720;24428;0;550;250;389
3;48672;8705;24422;0;550;250;389
3;48678;8686;24417;0;550;250;389
3;48683;8661;24415;0;550;260;389
3;48688;8628;24415;0;550;260;381
3;48694;8602;24415;0;550;260;381
3;48699;8572;24415;0;560;270;381
3;48705;8542;24420;0;560;270;373
3;48710;8509;24435;0;560;270;365
3;48715;8478;24453;0;560;270;357
3;48721;8446;24475;0;560;270;357
3;48726;8415;24501;0;560;270;349
3;48731;8385;24518;0;560;270;341
3;48737;8353;24536;0;560;270;341
3;48742;8322;24552;0;560;270;328
3;48747;8291;24568;0;560;270;320
3;48753;8261;24582;0;560;270;312
3;48758;8230;24597;0;560;270;304
3;48764;8199;24612;0;560;270;304
3;48769;8168;24626;0;560;270;296
3;48774;8137;24639;0;560;270;288
3;48780;8106;24654;0;560;270;288
3;48785;8075;24668;0;560;270;280
3;48790;8045;24682;0;570;280;280
3;48796;8016;24697;0;560;290;272
3;48801;7985;24712;0;560;290;272
3;48806;7956;24726;0;560;290;260
3;48812;7926;24742;0;560;280;260
3;48817;7897;24757;0;560;280;252
3;48822;7870;24772;0;560;290;252
3;48828;7843;24788;0;560;310;252
3;48833;7818;24801;0;560;310;244
3;48839;7795;24812;0;560;310;244
3;48844;7772;24818;0;560;310;236
3;48849;7752;24823;0;560;310;236
3;48855;7734;24832;0;560;310;228
3;48860;7716;24840;0;560;310;228
3;48865;7699;24846;0;560;320;220
3;48871;7684;24852;0;560;320;220
3;48876;7670;24856;0;560;320;220
3;48881;7657;24859;0;560;320;220
3;48887;7646;24860;0;560;320;220
3;48892;7636;24861;0;560;320;220
3;48898;7632;24861;0;560;320;212
3;48903;7627;24861;0;560;320;212
3;48908;7620;24861;0;560;320;212
3;48914;7613;24861;0;560;320;212
3;48919;7607;24860;0;560;320;212
3;48924;7602;24856;0;560;320;212
3;48930;7596;24854;0;560;320;204
3;48935;7590;24853;0;560;320;204
3;48940;7584;24852;0;560;320;204
3;48946;7577;24852;0;560;320;204
3;48951;7571;24852;0;550;340;204
3;48957;7564;24852;0;550;340;192
3;48962;7557;24852;0;550;340;192
3;48967;7549;24852;0;550;340;192
3;48973;7543;24853;0;550;330;184
3;48978;7536;24858;0;550;330;184
3;48983;7530;24862;0;550;330;176
3;48989;7525;24867;0;550;330;176
3;48994;7519;24872;0;550;330;176
3;48999;7510;24881;0;550;330;168
3;49005;7504;24888;0;550;330;168
3;49010;7498;24895;0;550;330;168
3;49015;7491;24907;0;550;330;168
3;49021;7484;24911;0;550;330;168
3;49026;7477;24925;0;550;330;168
3;49032;7471;24934;0;550;330;160
3;49037;7465;24945;0;540;340;160
