EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;123728;22150;14367;0;740;180;533
3;123733;22147;14341;0;740;180;533
3;123738;22135;14326;0;730;200;533
3;123744;22122;14279;0;730;200;533
3;123749;22110;14228;0;730;200;533
3;123754;22079;14172;0;720;220;533
3;123760;22055;14118;0;710;210;533
3;123765;22034;14066;0;710;230;533
3;123770;22012;14018;0;700;220;533
3;123776;21990;13973;0;700;220;533
3;123781;21969;13931;0;690;210;525
3;123786;21945;13893;0;690;210;525
3;123792;21920;13860;0;670;220;517
3;123797;21894;13831;0;670;220;509
3;123803;21873;13808;0;670;220;509
3;123808;21873;13788;0;670;210;509
3;123813;21872;13767;0;670;210;509
3;123819;21867;13746;0;670;210;509
3;123824;21862;13722;0;660;200;509
3;123829;21850;13699;0;660;200;509
3;123835;21838;13677;0;650;230;509
3;123840;21830;13658;0;650;230;501
3;123845;21825;13639;0;650;230;501
3;123851;21820;13625;0;650;230;501
3;123856;21816;13625;0;650;250;493
3;123862;21811;13623;0;650;250;493
3;123867;21807;13618;0;650;250;485
3;123872;21803;13614;0;640;240;477
3;123878;21800;13602;0;640;240;465
3;123883;21798;13591;0;640;240;457
3;123888;21795;13575;0;640;240;449
3;123894;21793;13557;0;640;260;449
3;123899;21790;13534;0;640;260;441
3;123904;21787;13505;0;640;260;441
3;123910;21783;13471;0;640;260;441
3;123915;21779;13447;0;640;260;441
3;123921;21772;13422;0;640;260;441
3;123926;21765;13398;0;630;270;433
3;123931;21752;13375;0;630;270;433
3;123937;21735;13354;0;630;270;433
3;123942;21714;13334;0;630;270;425
3;123947;21689;13316;0;630;270;417
3;123953;21663;13298;0;630;270;409
3;123958;21646;13281;0;630;270;409
3;123963;21629;13265;0;630;270;397
3;123969;21612;13248;0;630;270;389
3;123974;21595;13232;0;630;270;389
3;123979;21577;13215;0;630;290;381
3;123985;21560;13199;0;630;290;373
3;123990;21540;13184;0;630;290;373
3;123996;21522;13167;0;630;290;365
3;124001;21501;13152;0;630;290;365
3;124006;21479;13138;0;630;310;357
3;124012;21454;13123;0;630;310;357
3;124017;21429;13116;0;630;310;349
3;124022;21404;13097;0;630;310;349
3;124028;21378;13091;0;630;310;341
3;124033;21354;13086;0;630;310;341
3;124038;21332;13081;0;630;310;328
3;124044;21311;13071;0;630;310;320
3;124049;21295;13062;0;630;310;312
3;124055;21290;13054;0;630;310;304
3;124060;21285;13045;0;630;310;296
3;124065;21280;13037;0;630;310;288
3;124071;21269;13029;0;630;310;280
3;124076;21261;13021;0;630;310;272
3;124081;21252;13012;0;620;330;260
3;124087;21245;13002;0;620;330;260
3;124092;21234;12989;0;620;330;252
3;124097;21222;12980;0;610;320;244
3;124103;21208;12972;0;610;320;244
3;124108;21202;12963;0;610;320;236
3;124114;21185;12957;0;610;320;236
3;124119;21172;12952;0;610;320;228
3;124124;21158;12949;0;610;320;228
3;124130;21144;12947;0;610;320;220
3;124135;21129;12946;0;610;320;220
3;124140;21114;12946;0;610;320;212
3;124146;21099;12946;0;610;320;212
3;124151;21085;12946;0;610;320;204
3;124156;21070;12946;0;610;320;204
3;124162;21056;12946;0;610;320;204
3;124167;21042;12948;0;610;320;192
3;124172;21027;12950;0;610;320;192
3;124178;21013;12952;0;610;320;192
3;124183;20999;12955;0;610;320;184
3;124189;20984;12957;0;610;320;184
3;124194;20970;12959;0;610;320;184
3;124199;20954;12961;0;610;320;184
3;124205;20938;12964;0;610;320;176
3;124210;20923;12966;0;610;320;176
3;124215;20908;12970;0;610;320;176
3;124221;20894;12975;0;610;320;168
3;124226;20879;12980;0;610;320;168
3;124231;20865;12984;0;610;320;168
3;124237;20853;12990;0;610;320;168
3;124242;20841;12995;0;610;320;168
3;124248;20830;13000;0;610;320;168
3;124253;20825;13004;0;610;320;168
3;124258;20811;13008;0;610;320;168
3;124264;20808;13012;0;610;320;160
3;124269;20799;13015;0;610;320;160
3;124274;20793;13016;0;610;320;160
3;124280;20786;13018;0;610;320;160
3;124285;20780;13019;0;610;320;160
3;124290;20774;13020;0;610;320;160
3;124296;20768;13022;0;610;320;152
3;124301;20762;13024;0;610;320;152
3;124307;20756;13027;0;610;320;152
3;124312;20749;13031;0;610;320;152
3;124317;20743;13035;0;610;320;144
3;124323;20735;13039;0;610;320;144
3;124328;20723;13043;0;610;320;144
3;124333;20719;13048;0;610;320;136
3;124339;20710;13052;0;610;320;136
3;124344;20697;13057;0;610;320;136
3;124349;20689;13061;0;610;320;136
3;124355;20684;13064;0;610;320;136
3;124360;20672;13067;0;610;320;136
3;124365;20668;13069;0;610;320;136
3;124371;20659;13070;0;610;320;136
3;124376;20644;13072;0;610;320;0
1;124377;20637;13072;16;600;300;0
1;124378;20637;13072;944;600;300;0
1;124379;20637;13072;1808;600;300;0
1;124380;20637;13072;2753;600;300;0
1;124381;20637;13072;3729;600;300;0
1;124382;20637;13072;4610;600;300;0
1;124385;20637;13072;5346;600;300;0
1;124390;20637;13072;5986;600;300;0
1;124395;20637;13072;6579;600;300;0
1;124401;20637;13072;7091;600;320;0
1;124406;20637;13072;7523;600;320;0
1;124411;20637;13072;7843;600;320;0
1;124417;20637;13072;8003;600;320;0
1;124422;20637;13072;8083;600;320;0
1;124427;20637;13072;8083;600;320;0
1;124433;20610;13073;8099;600;320;0
1;124438;20616;13073;8115;600;320;0
1;124443;20624;13072;8115;600;320;0
1;124449;20635;13070;8115;600;320;0
1;124454;20650;13067;8115;600;320;0
1;124460;20670;13064;8067;600;320;0
1;124465;20694;13062;8067;600;320;0
1;124470;20724;13058;8067;600;320;0
1;124476;20760;13054;8067;600;320;0
1;124481;20800;13047;8067;600;320;0
