EventType;T;X;Y;P;Altitude;Azimuth;Distance
1;84781;12158;13789;5442;550;330;0
1;84782;12158;13789;5842;550;330;0
1;84783;12158;13789;6418;550;330;0
1;84785;12158;13789;6707;550;330;0
1;84790;12158;13789;6947;550;330;0
1;84795;12158;13789;7427;550;330;0
1;84801;12175;13681;7907;550;330;0
1;84806;12193;13668;8339;550;330;0
1;84811;12213;13659;8403;550;330;0
1;84817;12232;13655;8403;550;330;0
1;84822;12252;13655;8243;550;330;0
1;84827;12268;13655;8115;550;330;0
1;84833;12281;13666;7843;550;330;0
1;84838;12290;13683;7699;550;330;0
1;84844;12295;13705;7699;550;330;0
1;84849;12295;13731;7843;550;330;0
1;84854;12295;13761;8259;550;330;0
1;84860;12288;13794;8675;550;330;0
1;84865;12277;13830;8996;550;330;0
1;84870;12264;13864;9204;550;330;0
1;84876;12253;13896;9204;550;330;0
1;84881;12244;13925;9188;550;330;0
1;84886;12239;13949;9076;550;330;0
1;84892;12239;13968;8884;550;330;0
1;84897;12239;13982;8611;550;330;0
1;84903;12246;13996;8483;550;330;0
1;84908;12261;14007;8371;550;330;0
1;84913;12280;14020;8323;550;330;0
1;84919;12303;14034;8291;550;330;0
1;84924;12329;14049;8147;550;330;0
1;84929;12353;14066;7987;550;330;0
1;84935;12373;14086;7971;550;330;0
1;84940;12387;14108;7939;550;330;0
1;84945;12393;14134;7475;550;330;0
1;84951;12393;14164;7427;550;330;0
1;84956;12377;14198;7427;550;330;0
1;84961;12345;14235;7619;550;330;0
1;84967;12298;14275;7939;550;330;0
1;84972;12239;14316;7987;550;330;0
1;84978;12175;14353;8275;550;330;0
1;84983;12108;14386;9012;550;330;0
1;84988;12042;14413;9316;550;330;0
1;84994;11980;14431;9668;550;330;0
1;84999;11923;14443;10580;550;340;0
1;85004;11872;14450;11685;550;340;0
1;85010;11828;14452;12101;550;340;0
1;85015;11789;14452;13077;550;340;0
1;85020;11759;14452;13638;550;340;0
1;85026;11736;14446;13718;550;340;0
1;85031;11720;14437;14294;550;340;0
1;85037;11713;14426;14582;550;340;0
