EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;268092;41186;1297;0;670;1120;453
3;268097;41263;1316;0;670;1110;453
3;268102;41278;1322;0;670;1090;453
3;268108;41378;1354;0;670;1110;453
3;268113;41513;1390;0;660;1080;453
3;268118;41662;1440;0;670;1050;453
3;268124;41841;1504;0;670;1050;453
3;268129;42007;1567;0;690;1030;445
3;268134;42158;1622;0;690;1030;445
3;268140;42296;1610;0;700;1010;433
3;268145;42420;1613;0;710;990;425
3;268151;42547;1623;0;710;930;413
3;268156;42677;1672;0;710;900;405
3;268161;42806;1676;0;710;840;385
3;268167;42916;1686;0;710;810;377
3;268172;43005;1691;0;710;790;365
3;268177;43073;1694;0;710;720;357
3;268183;43118;1698;0;710;690;345
3;268188;43161;1702;0;710;690;336
3;268193;43199;1702;0;710;650;336
3;268199;43236;1702;0;710;630;336
3;268204;43268;1702;0;710;630;336
3;268210;43300;1703;0;710;600;336
3;268215;43328;1703;0;710;580;336
3;268220;43353;1703;0;710;560;324
3;268226;43395;1703;0;720;540;324
3;268231;43448;1703;0;710;520;316
3;268236;43508;1703;0;710;490;304
3;268242;43572;1703;0;710;490;284
3;268247;43619;1703;0;700;470;276
3;268252;43648;1703;0;690;450;256
3;268258;43651;1703;0;690;450;224
3;268263;43651;1703;0;690;430;204
3;268268;43660;1702;0;680;410;176
3;268274;43653;1702;0;670;400;156
3;268279;43638;1700;0;670;400;136
3;268285;43623;1699;0;660;380;128
3;268290;43608;1697;0;660;380;116
3;268295;43595;1692;0;660;360;116
3;268301;43582;1682;0;660;360;116
3;268306;43571;1672;0;650;350;128
3;268311;43561;1668;0;650;350;128
3;268317;43557;1660;0;650;350;128
3;268322;43547;1654;0;650;350;136
3;268327;43533;1651;0;650;350;136
3;268333;43521;1649;0;650;350;148
3;268338;43505;1649;0;650;350;148
3;268344;43488;1649;0;650;350;156
3;268349;43470;1654;0;650;350;156
3;268354;43450;1657;0;650;350;156
3;268360;43429;1663;0;650;350;168
3;268365;43408;1668;0;640;370;168
3;268370;43388;1674;0;640;370;168
3;268376;43370;1676;0;640;370;176
3;268381;43353;1679;0;640;370;176
3;268386;43339;1681;0;640;370;176
3;268392;43336;1682;0;640;370;188
3;268397;43333;1682;0;640;370;188
3;268403;43326;1682;0;640;370;188
3;268408;43322;1682;0;640;370;188
3;268413;43320;1678;0;640;370;196
3;268419;43320;1673;0;640;370;196
3;268424;43320;1665;0;640;370;196
3;268429;43320;1658;0;640;370;196
3;268435;43320;1651;0;640;370;204
3;268440;43320;1644;0;640;370;204
3;268445;43320;1636;0;640;370;216
3;268451;43320;1630;0;640;370;216
3;268456;43322;1622;0;650;400;216
3;268461;43325;1612;0;650;380;224
3;268467;43331;1608;0;650;380;224
3;268472;43343;1600;0;650;380;224
3;268478;43363;1585;0;650;380;216
3;268483;43381;1571;0;650;380;216
3;268488;43400;1558;0;650;380;204
3;268494;43421;1543;0;640;370;204
3;268499;43442;1531;0;640;370;196
3;268504;43461;1525;0;640;370;188
3;268510;43477;1520;0;640;370;188
3;268515;43490;1504;0;640;370;176
3;268520;43493;1496;0;640;370;168
3;268526;43498;1489;0;640;370;168
3;268531;43499;1485;0;650;350;168
3;268537;43499;1482;0;650;350;168
3;268542;43491;1480;0;650;350;168
3;268547;43478;1478;0;650;350;168
3;268553;43462;1478;0;650;350;168
3;268558;43445;1476;0;650;350;168
3;268563;43427;1475;0;640;340;168
3;268569;43411;1473;0;640;340;168
3;268574;43396;1471;0;640;340;168
3;268579;43383;1468;0;640;340;156
3;268585;43379;1466;0;640;340;148
3;268590;43370;1464;0;640;340;136
3;268596;43363;1462;0;640;340;136
3;268601;43358;1459;0;640;340;128
3;268606;43355;1458;0;640;340;128
3;268612;43353;1457;0;640;340;116
3;268617;43351;1457;0;630;320;116
3;268622;43350;1457;0;630;320;116
3;268628;43349;1457;0;630;320;116
3;268633;43347;1463;0;630;320;108
3;268638;43344;1468;0;630;320;108
3;268644;43340;1472;0;630;320;108
3;268649;43336;1478;0;630;320;108
3;268654;43331;1486;0;630;320;108
3;268660;43325;1489;0;630;320;108
3;268665;43319;1493;0;640;300;116
