EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;67277;7475;24483;0;570;190;48
3;67282;7466;24483;0;570;190;40
3;67288;7458;24482;0;570;190;28
3;67293;7451;24473;0;570;190;28
3;67298;7444;24465;0;570;210;28
3;67304;7435;24455;0;570;210;28
3;67309;7426;24445;0;570;210;28
3;67314;7418;24433;0;570;210;28
3;67320;7410;24423;0;570;210;28
3;67325;7402;24413;0;570;210;20
3;67331;7395;24404;0;570;210;20
3;67336;7390;24396;0;570;210;20
3;67341;7386;24388;0;570;210;8
3;67347;7383;24382;0;570;210;8
3;67352;7379;24377;0;570;210;8
3;67357;7376;24373;0;570;210;8
3;67363;7372;24370;0;570;210;8
3;67368;7368;24368;0;570;210;8
3;67373;7363;24367;0;570;210;8
3;67379;7357;24367;0;570;210;8
3;67384;7351;24367;0;570;210;20
3;67389;7346;24367;0;570;210;20
3;67395;7342;24367;0;570;210;20
3;67400;7339;24367;0;570;210;20
3;67406;7337;24367;0;570;210;8
3;67411;7336;24367;0;570;210;8
3;67416;7334;24367;0;570;210;8
3;67422;7334;24367;0;570;210;8
3;67427;7333;24367;0;570;210;8
3;67432;7330;24368;0;570;210;8
3;67438;7330;24368;0;570;230;8
3;67443;7329;24369;0;570;230;0
3;67448;7328;24370;0;570;230;0
3;67454;7327;24372;0;570;230;0
3;67459;7326;24373;0;570;230;0
3;67465;7325;24375;0;570;230;0
3;67470;7325;24376;0;570;230;0
3;67475;7324;24378;0;570;230;0
3;67481;7323;24379;0;570;230;0
3;67486;7322;24381;0;570;230;0
3;67491;7320;24383;0;570;230;0
3;67497;7319;24385;0;570;230;0
3;67502;7319;24385;0;570;230;0
3;67507;7319;24385;0;570;230;0
3;67513;7319;24385;0;570;230;0
3;67518;7319;24385;0;570;230;0
1;67519;7319;24385;1312;570;230;0
1;67520;7319;24385;2176;570;230;0
1;67521;7319;24385;3201;570;230;0
1;67522;7319;24385;4530;570;230;0
1;67523;7319;24385;5618;570;230;0
1;67524;7319;24385;6354;570;230;0
1;67525;7319;24385;6883;570;230;0
1;67526;7319;24385;7411;570;230;0
1;67527;7319;24385;7971;570;230;0
1;67528;7319;24385;8563;570;230;0
1;67531;7319;24385;9140;570;230;0
1;67537;7319;24385;9540;570;230;0
1;67542;7319;24385;9908;570;230;0
1;67547;7319;24385;10324;570;230;0
1;67553;7319;24385;10580;570;230;0
1;67558;7334;24281;10628;560;220;0
1;67563;7354;24262;10916;560;220;0
1;67569;7376;24242;10981;560;220;0
1;67574;7401;24220;11493;560;230;0
1;67580;7430;24199;12149;560;230;0
1;67585;7461;24178;12421;560;230;0
1;67590;7492;24160;12613;560;230;0
1;67596;7519;24144;12917;560;230;0
1;67601;7547;24130;12965;560;230;0
1;67606;7574;24121;12965;560;230;0
1;67612;7600;24114;12965;560;230;0
1;67617;7626;24111;12885;560;230;0
1;67622;7649;24111;12741;560;230;0
1;67628;7670;24111;12453;560;230;0
1;67633;7688;24121;12277;560;220;0
1;67638;7701;24135;12181;560;220;0
1;67644;7712;24152;11989;560;220;0
