EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;143985;21077;24171;0;570;190;96
3;143991;21091;24160;0;570;190;96
3;143996;21106;24148;0;570;190;96
3;144002;21120;24136;0;570;190;96
3;144007;21132;24126;0;560;180;96
3;144012;21143;24116;0;560;180;96
3;144018;21152;24107;0;560;180;96
3;144023;21156;24103;0;560;180;96
3;144028;21164;24095;0;560;180;96
3;144034;21170;24089;0;560;180;96
3;144039;21176;24084;0;560;180;96
3;144044;21182;24080;0;560;180;88
3;144050;21187;24076;0;560;180;88
3;144055;21191;24073;0;560;180;88
3;144060;21195;24070;0;560;180;88
3;144066;21199;24067;0;560;180;88
3;144071;21202;24065;0;560;180;88
3;144077;21206;24062;0;560;180;88
3;144082;21209;24059;0;560;180;88
3;144087;21212;24056;0;560;180;88
3;144093;21215;24052;0;560;180;88
3;144098;21218;24049;0;560;180;88
3;144103;21221;24045;0;560;180;88
3;144109;21224;24042;0;560;180;88
3;144114;21228;24038;0;560;180;88
3;144119;21233;24033;0;560;180;76
3;144125;21238;24029;0;560;180;76
3;144130;21242;24026;0;560;180;76
3;144136;21246;24023;0;560;180;76
3;144141;21250;24020;0;560;180;76
3;144146;21256;24017;0;560;180;68
3;144152;21260;24015;0;560;180;68
3;144157;21264;24013;0;560;180;68
3;144162;21268;24012;0;560;180;68
3;144168;21271;24012;0;560;180;68
3;144173;21275;24012;0;560;180;56
3;144178;21278;24010;0;560;180;56
3;144184;21282;24010;0;560;180;56
3;144189;21286;24010;0;560;180;48
3;144195;21291;24009;0;560;180;48
3;144200;21296;24009;0;560;180;36
3;144205;21302;24008;0;560;180;36
3;144211;21308;24008;0;560;180;28
3;144216;21314;24008;0;560;180;28
3;144221;21322;24008;0;560;180;16
3;144227;21331;24008;0;560;180;16
3;144232;21339;24008;0;560;180;16
3;144237;21351;24005;0;560;180;16
3;144243;21359;24003;0;560;180;0
1;144244;21366;24000;2801;560;180;0
1;144245;21371;23998;4353;560;180;0
1;144246;21371;23998;5586;560;180;0
1;144247;21371;23998;6819;560;180;0
1;144248;21371;23998;7859;560;180;0
