EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;151890;23531;1817;0;720;450;405
3;151895;23534;1817;0;720;450;405
3;151900;23536;1817;0;720;450;397
3;151906;23538;1817;0;720;450;397
3;151911;23540;1817;0;720;450;385
3;151916;23541;1817;0;710;430;377
3;151922;23542;1819;0;710;430;365
3;151927;23546;1823;0;710;410;345
3;151933;23555;1827;0;710;410;324
3;151938;23568;1829;0;700;390;304
3;151943;23582;1829;0;690;370;284
3;151949;23588;1829;0;680;350;256
3;151954;23607;1828;0;680;350;236
3;151959;23624;1811;0;670;340;216
3;151965;23638;1784;0;670;320;196
3;151970;23650;1762;0;670;320;176
3;151975;23660;1741;0;660;310;168
3;151981;23663;1720;0;660;310;156
3;151986;23671;1703;0;650;300;148
3;151992;23677;1691;0;650;320;136
3;151997;23682;1686;0;640;300;128
3;152002;23686;1676;0;640;300;116
3;152008;23691;1665;0;640;300;116
3;152013;23694;1663;0;630;290;108
3;152018;23697;1659;0;630;290;108
3;152024;23697;1658;0;630;290;108
3;152029;23697;1658;0;630;290;108
3;152034;23697;1659;0;630;290;108
3;152040;23688;1667;0;620;280;108
3;152045;23678;1680;0;620;280;108
3;152051;23666;1695;0;620;280;116
3;152056;23653;1713;0;620;280;116
3;152061;23640;1735;0;620;280;116
3;152067;23625;1759;0;620;280;116
3;152072;23612;1783;0;620;280;116
3;152077;23599;1810;0;620;280;116
3;152083;23586;1838;0;620;280;116
3;152088;23574;1867;0;620;280;108
3;152093;23563;1896;0;610;270;108
3;152099;23550;1923;0;610;270;108
3;152104;23538;1951;0;610;270;96
3;152109;23527;1978;0;610;270;96
3;152115;23515;2003;0;610;270;96
3;152120;23504;2026;0;600;260;96
3;152126;23493;2046;0;600;260;96
3;152131;23483;2065;0;600;260;96
3;152136;23480;2079;0;600;260;96
3;152142;23474;2083;0;600;260;96
3;152147;23470;2090;0;600;260;96
3;152152;23469;2095;0;600;250;96
3;152158;23469;2095;0;600;250;96
3;152163;23469;2095;0;600;250;96
3;152168;23469;2084;0;600;250;96
3;152174;23475;2071;0;600;250;96
3;152179;23480;2057;0;600;250;96
3;152185;23487;2042;0;600;250;96
3;152190;23493;2027;0;600;250;96
3;152195;23497;2012;0;600;250;96
3;152201;23501;1997;0;600;250;88
3;152206;23504;1983;0;600;250;88
3;152211;23506;1969;0;600;250;88
3;152217;23508;1954;0;600;250;88
3;152222;23509;1939;0;600;250;88
3;152227;23511;1924;0;600;250;76
3;152233;23513;1911;0;600;250;76
3;152238;23514;1898;0;600;250;76
3;152244;23516;1887;0;590;270;76
3;152249;23518;1875;0;590;270;76
3;152254;23520;1866;0;590;270;76
3;152260;23522;1859;0;590;270;76
3;152265;23524;1853;0;590;270;76
3;152270;23525;1849;0;590;270;76
3;152276;23526;1845;0;590;270;76
3;152281;23526;1841;0;590;270;76
3;152286;23526;1837;0;590;270;76
3;152292;23526;1835;0;590;270;76
3;152297;23526;1832;0;590;270;76
3;152302;23526;1830;0;590;270;76
3;152308;23526;1828;0;590;270;76
3;152313;23526;1825;0;590;270;76
3;152319;23524;1822;0;590;270;76
3;152324;23522;1818;0;590;270;76
3;152329;23520;1814;0;590;270;76
3;152335;23518;1809;0;590;270;76
3;152340;23517;1803;0;590;270;76
3;152345;23516;1797;0;590;270;76
3;152351;23515;1792;0;590;270;76
3;152356;23513;1787;0;590;270;76
3;152361;23512;1783;0;590;270;76
3;152367;23511;1780;0;590;270;76
3;152372;23511;1780;0;590;270;88
3;152378;23509;1778;0;590;270;88
3;152383;23508;1777;0;590;270;88
3;152388;23506;1777;0;590;270;88
3;152394;23504;1777;0;590;270;88
3;152399;23502;1777;0;590;270;88
3;152404;23501;1777;0;590;270;88
3;152410;23500;1777;0;590;270;88
3;152415;23499;1777;0;590;270;88
3;152420;23499;1778;0;590;270;88
3;152426;23499;1779;0;590;270;88
3;152431;23499;1780;0;590;270;88
3;152437;23499;1780;0;590;270;88
3;152442;23500;1780;0;590;270;88
3;152447;23504;1780;0;590;270;88
3;152453;23508;1780;0;590;270;88
3;152458;23508;1780;0;590;270;88
3;152463;23508;1780;0;590;270;88
3;152469;23508;1780;0;590;270;88
3;152474;23508;1780;0;590;270;88
3;152479;23508;1780;0;590;270;88
3;152485;23508;1780;0;590;270;96
3;152490;23508;1780;0;590;270;96
3;152495;23508;1780;0;590;270;96
3;152501;23508;1780;0;590;270;96
3;152506;23508;1780;0;590;270;96
3;152512;23508;1780;0;590;270;96
3;152517;23508;1780;0;590;270;96
3;152522;23508;1780;0;590;270;96
3;152528;23508;1780;0;590;270;96
3;152533;23508;1780;0;590;270;96
3;152538;23508;1780;0;590;270;96
3;152544;23508;1780;0;590;270;96
3;152549;23508;1780;0;590;270;96
3;152554;23508;1780;0;590;270;96
3;152560;23508;1780;0;590;270;96
3;152565;23508;1780;0;590;270;88
3;152571;23508;1780;0;590;270;88
3;152576;23508;1780;0;590;270;88
3;152581;23508;1780;0;590;270;88
3;152587;23508;1780;0;590;270;88
3;152592;23508;1780;0;590;270;88
3;152597;23508;1780;0;590;270;88
3;152603;23508;1780;0;590;270;88
3;152608;23508;1780;0;590;270;96
3;152613;23508;1780;0;590;270;96
3;152619;23508;1780;0;590;270;96
3;152624;23508;1780;0;590;270;96
3;152630;23508;1780;0;590;270;96
3;152635;23508;1780;0;590;270;96
3;152640;23508;1780;0;590;270;96
3;152646;23508;1780;0;590;270;96
3;152651;23508;1780;0;590;270;96
3;152656;23508;1780;0;590;270;96
3;152662;23508;1780;0;590;270;88
3;152667;23508;1780;0;590;270;88
3;152672;23508;1780;0;590;270;88
3;152678;23508;1780;0;590;270;88
3;152683;23508;1780;0;590;270;88
3;152688;23512;1768;0;590;270;88
3;152694;23530;1743;0;590;270;88
3;152699;23535;1734;0;590;270;88
3;152705;23546;1716;0;590;270;88
3;152710;23557;1696;0;590;270;88
3;152715;23557;1693;0;590;270;88
3;152721;23557;1690;0;590;270;88
3;152726;23556;1688;0;590;270;88
3;152731;23553;1685;0;590;270;88
3;152737;23551;1683;0;590;270;88
3;152742;23549;1681;0;590;270;88
3;152747;23549;1678;0;590;270;88
3;152753;23549;1673;0;590;270;88
3;152758;23549;1665;0;590;270;88
3;152764;23549;1661;0;590;270;88
3;152769;23553;1651;0;590;270;88
3;152774;23558;1649;0;590;270;88
3;152780;23564;1643;0;590;270;88
3;152785;23573;1633;0;590;270;76
3;152790;23578;1626;0;590;270;76
3;152796;23582;1619;0;590;270;76
3;152801;23586;1614;0;590;270;76
3;152806;23589;1610;0;590;270;76
3;152812;23592;1606;0;590;270;76
3;152817;23596;1601;0;590;270;76
3;152823;23599;1597;0;590;270;76
3;152828;23602;1592;0;590;270;76
3;152833;23605;1589;0;590;270;76
3;152839;23609;1586;0;590;270;76
3;152844;23613;1584;0;590;270;76
3;152849;23617;1582;0;590;270;76
3;152855;23621;1580;0;590;270;76
3;152860;23625;1578;0;590;270;76
3;152865;23628;1575;0;590;270;76
3;152871;23631;1573;0;590;270;76
3;152876;23634;1570;0;590;270;76
3;152881;23637;1568;0;590;270;76
3;152887;23639;1566;0;600;250;76
3;152892;23640;1563;0;600;250;76
3;152898;23640;1563;0;600;250;88
3;152903;23642;1563;0;600;250;88
3;152908;23643;1563;0;600;250;88
3;152914;23644;1563;0;600;250;88
3;152919;23646;1563;0;600;250;88
3;152924;23648;1563;0;600;250;88
3;152930;23650;1563;0;600;250;88
3;152935;23652;1563;0;600;250;88
3;152940;23655;1563;0;600;250;88
3;152946;23659;1563;0;600;250;76
3;152951;23661;1563;0;600;250;76
3;152957;23664;1563;0;600;250;76
