EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;87146;9783;13712;0;550;200;100
3;87152;9783;13664;0;550;200;88
3;87157;9783;13619;0;550;200;88
3;87162;9783;13576;0;550;210;88
3;87168;9790;13536;0;550;210;80
3;87173;9798;13499;0;540;200;80
3;87179;9805;13466;0;540;200;80
3;87184;9812;13437;0;540;200;80
3;87189;9817;13412;0;550;190;80
3;87195;9821;13389;0;550;190;80
3;87200;9824;13371;0;540;200;80
3;87205;9825;13356;0;540;200;80
3;87211;9826;13343;0;540;200;80
3;87216;9826;13332;0;540;200;80
3;87221;9826;13323;0;540;200;80
3;87227;9826;13316;0;540;200;80
3;87232;9826;13309;0;540;200;80
3;87237;9826;13302;0;540;200;80
3;87243;9826;13297;0;540;200;80
3;87248;9826;13293;0;540;200;80
3;87254;9825;13288;0;540;200;80
3;87259;9824;13283;0;540;200;80
3;87264;9824;13276;0;540;200;80
3;87270;9824;13268;0;540;200;80
3;87275;9824;13258;0;540;200;80
3;87280;9824;13246;0;530;200;80
3;87286;9824;13234;0;530;200;80
3;87291;9824;13218;0;530;200;68
3;87296;9824;13202;0;530;200;68
3;87302;9824;13185;0;540;220;68
3;87307;9824;13166;0;540;220;68
3;87313;9824;13148;0;540;220;68
3;87318;9823;13130;0;540;220;68
3;87323;9819;13114;0;540;200;60
3;87329;9817;13100;0;540;200;60
3;87334;9816;13085;0;540;200;60
3;87339;9815;13073;0;540;200;48
3;87345;9814;13062;0;540;200;48
3;87350;9812;13052;0;540;200;48
3;87355;9810;13043;0;540;200;48
3;87361;9807;13035;0;540;200;48
3;87366;9806;13028;0;540;200;40
3;87372;9803;13022;0;540;200;40
3;87377;9801;13016;0;540;200;40
3;87382;9799;13011;0;540;200;40
3;87388;9796;13005;0;540;200;40
3;87393;9793;13001;0;540;200;40
3;87398;9791;12998;0;540;200;40
3;87404;9788;12996;0;540;200;40
3;87409;9787;12994;0;540;200;40
3;87414;9787;12993;0;540;200;28
3;87420;9787;12993;0;540;200;28
3;87425;9786;12993;0;540;200;28
3;87430;9785;12993;0;540;200;28
3;87436;9784;12993;0;540;200;28
3;87441;9783;12993;0;540;200;28
3;87447;9783;12994;0;540;200;20
3;87452;9783;12997;0;540;200;20
3;87457;9783;12999;0;540;200;20
3;87463;9783;12999;0;540;200;20
3;87468;9783;12999;0;540;200;20
3;87473;9783;12999;0;540;200;20
3;87479;9783;12999;0;540;200;20
3;87484;9783;12999;0;540;200;20
3;87489;9783;12999;0;540;200;20
3;87495;9783;12999;0;540;200;20
3;87500;9783;12999;0;540;200;20
3;87506;9783;12999;0;540;200;20
3;87511;9783;12999;0;540;200;20
3;87516;9783;12999;0;540;200;20
3;87522;9783;12999;0;540;200;20
3;87527;9783;12999;0;540;200;8
3;87532;9783;12999;0;540;200;8
3;87538;9783;12999;0;540;200;8
3;87543;9795;13016;0;540;200;8
3;87548;9809;13036;0;540;200;8
3;87554;9822;13059;0;540;200;8
3;87559;9837;13082;0;540;200;8
3;87565;9840;13085;0;540;200;8
3;87570;9842;13088;0;540;200;8
3;87575;9845;13091;0;540;200;8
3;87581;9847;13093;0;540;200;8
3;87586;9850;13097;0;540;200;8
3;87591;9850;13100;0;540;200;8
3;87597;9850;13103;0;540;200;8
3;87602;9850;13106;0;540;200;8
3;87607;9850;13109;0;540;200;8
3;87613;9850;13111;0;540;200;8
3;87618;9850;13113;0;540;200;8
3;87623;9850;13116;0;540;200;0
3;87629;9852;13117;0;540;200;0
3;87634;9853;13119;0;540;200;0
3;87640;9855;13120;0;540;200;0
3;87645;9857;13121;0;540;200;0
3;87650;9860;13122;0;540;200;0
3;87656;9862;13122;0;540;200;0
3;87661;9866;13123;0;540;200;0
3;87666;9869;13123;0;540;200;0
3;87672;9871;13123;0;540;200;0
3;87677;9874;13123;0;540;200;0
3;87682;9875;13124;0;540;200;0
3;87688;9877;13126;0;540;200;0
3;87693;9878;13127;0;540;200;0
3;87699;9879;13129;0;540;200;0
3;87704;9880;13131;0;540;200;0
3;87709;9880;13134;0;540;200;0
3;87715;9880;13134;0;540;200;0
3;87720;9880;13134;0;540;200;0
3;87725;9879;13134;0;540;200;0
3;87731;9876;13134;0;540;200;0
3;87736;9876;13134;0;540;200;0
3;87741;9876;13134;0;540;200;0
3;87747;9876;13134;0;540;200;0
3;87752;9876;13134;0;540;200;0
3;87757;9876;13134;0;540;200;0
1;87758;9880;13138;1136;540;200;0
1;87759;9880;13138;2225;540;200;0
1;87760;9880;13138;3265;540;200;0
1;87761;9880;13138;4241;540;200;0
1;87762;9880;13138;5074;540;220;0
1;87763;9880;13138;5634;540;200;0
1;87764;9880;13138;6018;540;200;0
1;87765;9880;13138;6290;540;200;0
1;87766;9880;13138;6611;540;200;0
1;87767;9880;13138;6979;540;200;0
1;87768;9880;13138;7427;540;200;0
1;87769;9880;13138;7939;540;200;0
1;87772;9880;13138;8467;540;200;0
1;87777;9880;13138;8964;540;200;0
1;87783;9880;13138;9428;540;200;0
1;87788;9880;13138;9812;540;200;0
1;87793;9880;13138;10132;540;200;0
1;87799;9880;13138;10452;540;200;0
1;87804;9880;13138;10708;540;200;0
1;87809;9880;13138;10965;540;200;0
1;87815;9862;13131;11189;540;200;0
1;87820;9862;13127;11365;540;200;0
1;87826;9862;13125;11493;540;200;0
1;87831;9862;13122;11653;540;200;0
1;87836;9862;13120;11781;540;200;0
1;87842;9862;13118;11893;540;200;0
1;87847;9862;13113;11973;540;200;0
1;87852;9864;13108;12053;540;200;0
1;87858;9867;13102;12149;540;200;0
1;87863;9873;13093;12213;540;200;0
1;87868;9877;13086;12213;540;200;0
1;87874;9881;13080;12133;540;200;0
1;87879;9886;13072;12133;540;200;0
1;87885;9889;13065;12229;540;200;0
1;87890;9894;13058;12421;540;200;0
1;87895;9899;13049;12501;540;200;0
1;87901;9904;13042;12501;540;200;0
1;87906;9910;13034;12421;540;200;0
1;87911;9917;13027;12245;540;200;0
1;87917;9925;13020;12245;540;200;0
1;87922;9935;13014;12405;540;200;0
1;87927;9947;13007;12421;540;200;0
1;87933;9957;13001;12421;540;200;0
1;87938;9965;12995;12453;540;200;0
1;87943;9972;12989;12581;540;200;0
1;87949;9979;12984;12629;540;200;0
1;87954;9987;12978;12677;540;200;0
1;87960;9996;12972;12709;540;200;0
1;87965;10006;12965;12773;540;200;0
1;87970;10017;12958;12821;540;200;0
1;87976;10025;12952;12837;540;200;0
1;87981;10034;12946;12837;540;200;0
1;87986;10044;12940;12837;540;200;0
1;87992;10055;12935;12789;540;200;0
1;87997;10068;12930;12789;540;200;0
1;88002;10080;12927;12805;540;200;0
1;88008;10091;12924;12805;550;190;0
1;88013;10101;12923;12789;550;190;0
1;88019;10108;12923;12757;550;190;0
1;88024;10113;12923;12725;550;190;0
1;88029;10119;12923;12645;550;190;0
1;88035;10125;12923;12549;550;190;0
1;88040;10132;12923;12437;550;190;0
1;88045;10140;12925;12293;540;200;0
1;88051;10148;12928;12165;540;200;0
