EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;123176;18413;24109;0;560;260;88
3;123181;18412;24136;0;560;260;88
3;123186;18412;24156;0;560;260;88
3;123192;18412;24165;0;560;260;80
3;123197;18416;24167;0;560;260;80
3;123202;18427;24167;0;560;260;80
3;123208;18439;24159;0;560;260;80
3;123213;18454;24143;0;560;260;68
3;123219;18470;24122;0;560;260;68
3;123224;18486;24100;0;560;260;68
3;123229;18503;24077;0;560;260;60
3;123235;18519;24054;0;560;260;60
3;123240;18535;24031;0;560;260;48
3;123245;18551;24010;0;560;260;48
3;123251;18566;23990;0;560;260;48
3;123256;18580;23972;0;560;260;48
3;123261;18593;23954;0;560;260;40
3;123267;18604;23939;0;560;260;40
3;123272;18614;23925;0;560;260;40
3;123277;18623;23913;0;560;260;40
3;123283;18630;23904;0;560;260;40
3;123288;18635;23896;0;560;260;40
3;123294;18640;23891;0;560;260;48
3;123299;18643;23888;0;560;260;48
3;123304;18646;23888;0;560;260;60
3;123310;18650;23888;0;560;260;60
3;123315;18653;23888;0;560;270;68
3;123320;18656;23893;0;560;270;68
3;123326;18660;23900;0;560;270;68
3;123331;18666;23908;0;560;270;60
3;123336;18673;23917;0;560;270;60
3;123342;18680;23928;0;560;270;60
3;123347;18688;23939;0;560;270;60
3;123353;18698;23951;0;560;270;60
3;123358;18708;23963;0;560;270;60
3;123363;18718;23977;0;560;270;60
3;123369;18728;23992;0;560;270;60
3;123374;18736;24008;0;560;270;60
3;123379;18743;24026;0;560;270;60
3;123385;18749;24045;0;560;270;60
3;123390;18754;24066;0;560;270;60
3;123395;18756;24087;0;560;270;60
3;123401;18757;24110;0;560;270;60
3;123406;18757;24133;0;560;270;60
3;123411;18757;24158;0;560;270;60
3;123417;18757;24183;0;560;270;60
3;123422;18751;24207;0;560;270;68
3;123428;18742;24232;0;560;270;60
3;123433;18733;24256;0;560;270;60
3;123438;18723;24280;0;560;270;60
3;123444;18711;24302;0;560;270;60
3;123449;18701;24323;0;560;270;60
3;123454;18690;24341;0;560;270;60
3;123460;18681;24358;0;560;270;60
3;123465;18674;24371;0;560;270;60
3;123470;18669;24381;0;560;270;60
3;123476;18666;24387;0;560;270;60
3;123481;18665;24389;0;560;270;48
3;123487;18664;24389;0;560;270;48
3;123492;18664;24389;0;560;270;48
3;123497;18664;24387;0;560;270;48
3;123503;18664;24379;0;560;270;48
3;123508;18666;24371;0;560;270;48
3;123513;18670;24363;0;560;270;48
3;123519;18673;24354;0;560;270;48
3;123524;18677;24346;0;560;270;40
3;123529;18681;24338;0;560;270;40
3;123535;18687;24331;0;560;270;40
3;123540;18694;24325;0;560;270;28
3;123546;18704;24319;0;560;270;28
3;123551;18715;24313;0;560;270;28
3;123556;18728;24308;0;560;270;20
3;123562;18743;24301;0;560;270;20
3;123567;18759;24296;0;560;270;20
