EventType;T;X;Y;P;Altitude;Azimuth;Distance
1;88910;19027;13226;1536;560;0;0
1;88911;19027;13226;3217;560;0;0
1;88912;19027;13226;5042;560;0;0
1;88915;19027;13226;6579;560;0;0
1;88921;19027;13226;8179;560;0;0
1;88926;19027;13226;9636;560;0;0
1;88931;19027;13226;10708;560;0;0
1;88937;19027;13226;11573;560;0;0
1;88942;19027;13226;12437;560;0;0
1;88948;19027;13226;13366;560;0;0
1;88953;19027;13226;14310;560;0;0
1;88958;18918;13238;14886;560;0;0
1;88964;18872;13248;15094;560;0;0
1;88969;18817;13260;15286;560;0;0
1;88974;18754;13275;15495;560;10;0
1;88980;18686;13291;15719;560;10;0
1;88985;18614;13310;15719;560;10;0
1;88990;18544;13330;15655;560;10;0
1;88996;18481;13351;15575;560;30;0
1;89001;18430;13372;15383;560;30;0
1;89006;18391;13392;14918;560;30;0
1;89012;18366;13411;14822;560;30;0
1;89017;18353;13429;14486;560;30;0
1;89023;18350;13449;14310;560;40;0
1;89028;18352;13470;14054;560;40;0
1;89033;18372;13493;13910;560;40;0
1;89039;18405;13517;13910;560;40;0
1;89044;18452;13542;13990;560;40;0
1;89049;18507;13565;13990;560;40;0
1;89055;18570;13584;13766;560;40;0
1;89060;18636;13600;13734;560;40;0
1;89065;18701;13614;13334;560;30;0
1;89071;18763;13624;12885;560;30;0
1;89076;18820;13631;12213;560;30;0
1;89082;18872;13637;11637;560;30;0
1;89087;18917;13640;11253;560;10;0
1;89092;18955;13642;10436;560;10;0
1;89098;18984;13643;10052;560;10;0
1;89103;19006;13643;8900;560;10;0
1;89108;19025;13643;7443;560;10;0
1;89114;19037;13638;6130;560;10;0
1;89119;19044;13631;4626;560;10;0
1;89124;19044;13613;1600;560;10;0
1;89200;18793;13158;3937;560;10;0
1;89201;18793;13158;6450;560;10;0
1;89202;18793;13158;8355;560;30;0
1;89202;18793;13158;9892;560;30;0
1;89207;18793;13158;10933;560;30;0
1;89212;18793;13158;12021;560;30;0
1;89218;18793;13158;12917;560;30;0
1;89223;18793;13158;12965;560;30;0
1;89229;18793;13158;13093;560;30;0
1;89234;18793;13158;13270;560;30;0
1;89239;18734;13293;13270;560;30;0
