EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;176424;30326;918;0;690;3460;276
3;176429;30328;904;0;690;3460;256
3;176434;30330;901;0;690;3460;256
3;176440;30331;895;0;690;3460;256
3;176445;30331;890;0;690;3460;236
3;176450;30333;878;0;690;3470;236
3;176456;30335;868;0;690;3470;236
3;176461;30336;859;0;690;3470;224
3;176467;30337;849;0;690;3500;224
3;176472;30337;836;0;690;3500;224
3;176477;30338;829;0;680;3500;204
3;176483;30340;808;0;680;3480;204
3;176488;30341;785;0;680;3480;192
3;176493;30343;768;0;680;3480;184
3;176499;30344;757;0;680;3480;184
3;176504;30345;753;0;680;3480;172
3;176509;30346;751;0;670;3480;172
3;176515;30347;741;0;670;3480;164
3;176520;30347;736;0;670;3480;164
3;176526;30347;732;0;670;3480;152
3;176531;30347;728;0;660;3490;152
3;176536;30348;723;0;660;3510;152
3;176542;30349;718;0;660;3510;144
3;176547;30351;712;0;660;3510;144
3;176552;30352;707;0;660;3510;132
3;176558;30353;701;0;660;3510;132
3;176563;30355;694;0;660;3510;132
3;176568;30356;689;0;660;3510;132
3;176574;30357;683;0;650;3510;132
3;176579;30358;677;0;650;3510;132
3;176585;30359;672;0;660;3510;120
3;176590;30359;668;0;660;3510;120
3;176595;30359;664;0;650;3510;120
3;176601;30360;661;0;650;3510;120
3;176606;30360;659;0;650;3510;120
3;176611;30360;657;0;650;3510;120
3;176617;30360;654;0;650;3510;112
3;176622;30360;653;0;650;3510;112
3;176627;30360;652;0;650;3510;112
3;176633;30360;652;0;650;3510;112
3;176638;30360;651;0;650;3510;112
3;176643;30360;651;0;650;3510;112
3;176649;30360;651;0;650;3510;100
3;176654;30358;651;0;650;3510;100
3;176660;30354;651;0;650;3510;80
3;176665;30351;651;0;650;3540;60
3;176670;30347;651;0;650;3540;48
3;176676;30342;651;0;650;3540;28
3;176681;30336;651;0;650;3540;20
3;176686;30329;651;0;650;3540;20
3;176692;30322;651;0;650;3540;20
3;176697;30315;651;0;640;3560;8
3;176702;30308;651;0;640;3560;8
3;176708;30300;651;0;640;3560;0
3;176713;30291;651;0;640;3560;0
3;176719;30282;651;0;630;3560;0
3;176724;30272;651;0;630;3560;0
3;176729;30263;651;0;630;3560;0
3;176735;30236;651;0;630;3560;0
3;176740;30211;650;0;630;3560;0
1;176741;30188;648;2064;630;3560;0
1;176742;30188;648;3409;630;3560;0
1;176743;30188;648;4898;630;3560;0
1;176747;30188;648;6530;630;3560;0
1;176752;30188;648;8035;630;3560;0
1;176757;30188;648;9284;620;3560;0
1;176763;30188;648;10212;620;3560;0
1;176768;30188;648;10997;620;3580;0
1;176773;30188;648;11717;620;3580;0
