EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;261875;37358;1503;0;720;120;332
3;261880;37376;1475;0;730;130;320
3;261885;37382;1466;0;720;160;320
3;261891;37404;1431;0;730;130;320
3;261896;37423;1399;0;730;130;320
3;261901;37439;1369;0;730;130;332
3;261907;37452;1344;0;730;130;320
3;261912;37457;1321;0;730;130;320
3;261917;37461;1300;0;730;130;320
3;261923;37466;1280;0;730;130;320
3;261928;37475;1262;0;720;90;320
3;261934;37484;1243;0;720;90;320
3;261939;37492;1227;0;720;90;320
3;261944;37498;1211;0;720;90;320
3;261950;37505;1195;0;720;90;312
3;261955;37514;1175;0;720;90;312
3;261960;37530;1149;0;710;90;300
3;261966;37551;1118;0;710;90;300
3;261971;37580;1082;0;710;90;292
3;261976;37597;1047;0;710;90;280
3;261982;37602;1015;0;700;80;272
3;261987;37605;987;0;700;80;260
3;261993;37613;964;0;690;80;252
3;261998;37619;940;0;690;80;252
3;262003;37621;920;0;690;80;240
3;262009;37622;901;0;680;70;232
3;262014;37622;883;0;680;70;220
3;262019;37622;870;0;680;100;212
3;262025;37622;857;0;670;90;212
3;262030;37617;853;0;670;90;200
3;262035;37607;849;0;670;90;200
3;262041;37593;842;0;670;90;188
3;262046;37581;836;0;660;90;180
3;262052;37568;831;0;660;90;160
3;262057;37554;829;0;650;110;140
3;262062;37540;829;0;650;110;128
3;262068;37525;829;0;640;100;108
3;262073;37509;829;0;640;100;100
3;262078;37492;829;0;630;100;88
3;262084;37452;823;0;630;100;88
3;262089;37417;813;0;630;100;0
1;262090;37387;805;4882;630;100;0
1;262090;37387;805;5394;620;90;0
1;262095;37387;805;5650;620;90;0
1;262101;37387;805;6675;620;90;0
1;262106;37387;805;8147;620;90;0
1;262112;37387;805;9284;610;90;0
1;262117;37387;805;10228;610;90;0
1;262122;37387;805;10933;610;90;0
1;262128;37506;830;11765;610;90;0
1;262133;37538;837;11797;610;90;0
1;262138;37572;846;12181;610;90;0
1;262144;37605;854;12197;610;90;0
1;262149;37637;862;12197;610;70;0
1;262154;37667;870;12021;610;70;0
1;262160;37700;878;11893;610;70;0
1;262165;37739;888;11509;610;70;0
1;262170;37782;899;11189;610;70;0
1;262176;37829;912;10436;610;50;0
1;262181;37875;925;9140;610;50;0
1;262187;37916;937;7219;610;50;0
1;262192;37960;949;5506;610;50;0
1;262197;37991;960;3649;610;50;0
1;262203;37994;971;1248;610;50;0
3;262208;37994;971;0;610;50;0
3;262213;37960;979;0;610;50;8
3;262219;37923;981;0;610;50;20
3;262224;37898;981;0;610;50;40
3;262229;37872;981;0;610;50;48
3;262235;37845;975;0;610;50;68
3;262240;37819;967;0;610;50;80
3;262246;37795;958;0;620;60;88
3;262251;37771;947;0;620;60;88
3;262256;37748;938;0;620;60;88
3;262262;37728;930;0;610;50;68
3;262267;37708;922;0;610;50;60
3;262272;37641;895;0;610;70;60
3;262278;37580;870;0;610;70;0
1;262279;37524;846;5858;610;70;0
1;262280;37524;846;9348;610;70;0
1;262281;37524;846;10292;610;90;0
1;262285;37524;846;11093;610;90;0
1;262290;37524;846;12677;610;90;0
1;262296;37524;846;13766;610;110;0
1;262301;37524;846;14438;610;110;0
1;262306;37524;846;14966;610;110;0
1;262312;37524;846;15559;610;110;0
1;262317;37524;846;16103;610;110;0
1;262322;37524;846;16503;610;110;0
1;262328;37524;846;16599;600;120;0
1;262333;37524;846;16599;600;120;0
1;262338;37460;967;16503;610;110;0
1;262344;37456;1020;16023;610;110;0
1;262349;37452;1075;15142;610;110;0
1;262354;37447;1131;14102;610;110;0
1;262360;37442;1182;12197;610;110;0
1;262365;37437;1230;9572;610;110;0
1;262371;37433;1267;6034;610;110;0
1;262376;37433;1320;1232;610;110;0
3;262381;37433;1320;0;610;110;0
3;262387;37433;1396;0;610;110;20
3;262392;37436;1427;0;610;110;28
3;262397;37441;1427;0;610;90;48
3;262403;37449;1427;0;610;90;68
3;262408;37459;1419;0;610;90;88
3;262413;37470;1406;0;620;90;100
3;262419;37485;1390;0;620;90;112
3;262424;37504;1367;0;620;90;112
3;262430;37527;1337;0;620;90;120
3;262435;37550;1303;0;630;100;112
3;262440;37572;1269;0;630;100;112
3;262446;37589;1238;0;630;100;100
3;262451;37603;1214;0;620;90;80
3;262456;37616;1191;0;620;90;60
3;262462;37628;1172;0;620;90;28
3;262467;37640;1153;0;620;90;8
3;262472;37681;1085;0;620;90;8
3;262478;37719;1018;0;620;90;0
1;262479;37754;959;6723;610;90;0
1;262480;37754;959;7955;610;90;0
1;262481;37754;959;7955;610;90;0
1;262485;37754;959;7955;610;90;0
1;262490;37754;959;8291;610;90;0
1;262495;37754;959;8836;610;90;0
