EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;210078;33529;830;0;750;3560;320
3;210083;33536;822;0;750;3560;312
3;210088;33542;819;0;750;3560;312
3;210094;33548;815;0;740;3530;312
3;210099;33553;812;0;740;3530;300
3;210105;33554;809;0;740;3530;292
3;210110;33564;802;0;740;3530;280
3;210115;33573;795;0;740;3530;272
3;210121;33583;790;0;740;3530;260
3;210126;33592;785;0;730;3530;260
3;210131;33609;773;0;730;3530;252
3;210137;33630;760;0;730;3530;240
3;210142;33655;742;0;730;3500;240
3;210147;33675;727;0;720;3510;232
3;210153;33691;723;0;720;3510;232
3;210158;33703;720;0;720;3510;232
3;210163;33714;712;0;710;3510;220
3;210169;33718;706;0;710;3510;220
3;210174;33721;702;0;710;3510;220
3;210180;33729;697;0;710;3510;212
3;210185;33735;693;0;700;3520;212
3;210190;33739;689;0;700;3520;200
3;210196;33742;686;0;700;3520;200
3;210201;33743;683;0;700;3520;200
3;210206;33743;680;0;700;3520;188
3;210212;33743;677;0;700;3550;188
3;210217;33743;675;0;690;3550;188
3;210222;33743;671;0;690;3550;180
3;210228;33736;667;0;690;3550;168
3;210233;33731;664;0;680;3550;168
3;210239;33726;661;0;680;3550;160
3;210244;33721;658;0;680;3550;160
3;210249;33715;654;0;680;3550;160
3;210255;33710;651;0;680;3550;148
3;210260;33705;647;0;680;3550;148
3;210265;33700;644;0;670;3550;148
3;210271;33695;640;0;670;3550;140
3;210276;33690;637;0;670;3550;140
3;210281;33685;634;0;670;3550;140
3;210287;33679;632;0;670;3550;128
3;210292;33674;629;0;670;3550;128
3;210298;33669;628;0;660;3560;128
3;210303;33663;627;0;660;3560;120
3;210308;33657;626;0;660;3580;120
3;210314;33651;626;0;660;3580;120
3;210319;33644;626;0;660;3580;108
3;210324;33637;626;0;660;3580;108
3;210330;33626;626;0;650;3580;108
3;210335;33617;626;0;650;3580;100
3;210340;33607;626;0;650;3580;88
3;210346;33597;626;0;650;3580;88
3;210351;33587;626;0;650;3580;80
3;210356;33577;626;0;640;3580;80
3;210362;33566;626;0;640;3580;68
3;210367;33540;626;0;640;3580;68
3;210373;33516;626;0;640;3580;0
3;210378;33496;626;0;640;3580;0
1;210379;33478;626;1152;640;3580;0
1;210380;33478;626;2321;630;3580;0
1;210381;33478;626;3745;630;0;0
1;210385;33478;626;4802;630;0;0
1;210390;33478;626;5842;630;0;0
1;210396;33478;626;6723;630;0;0
1;210401;33478;626;7507;630;0;0
1;210406;33478;626;8131;630;0;0
1;210412;33478;626;8772;620;0;0
1;210417;33478;626;9332;620;0;0
1;210422;33478;626;9924;620;0;0
1;210428;33478;626;10292;620;0;0
1;210433;33478;626;10724;620;0;0
1;210438;33550;633;10981;620;3580;0
1;210444;33571;638;11269;620;3580;0
1;210449;33597;644;11509;620;3580;0
1;210455;33628;651;11829;620;3580;0
1;210460;33662;660;11973;620;3580;0
1;210465;33699;669;12101;620;3560;0
1;210471;33738;677;12197;620;3560;0
1;210476;33781;685;12293;620;3560;0
1;210481;33823;693;12405;610;3560;0
1;210487;33868;702;12469;610;3550;0
1;210492;33911;710;12517;610;3550;0
1;210497;33954;718;12565;610;3550;0
1;210503;33995;724;12757;610;3550;0
1;210508;34034;729;12949;610;3550;0
1;210513;34071;733;13061;610;3550;0
1;210519;34104;736;13093;610;3550;0
1;210524;34134;738;13093;610;3550;0
1;210530;34158;738;12933;610;3550;0
1;210535;34177;738;12437;610;3550;0
1;210540;34191;738;10933;610;3550;0
1;210546;34199;738;8275;610;3550;0
1;210551;34203;738;4770;610;3550;0
1;210556;34174;727;528;610;3530;0
3;210562;34174;727;0;620;3530;0
3;210567;34083;695;0;620;3530;20
3;210572;34031;681;0;620;3530;40
3;210578;34014;678;0;620;3530;60
3;210583;33997;678;0;630;3520;80
3;210589;33978;678;0;630;3520;108
3;210594;33960;678;0;630;3520;120
3;210599;33943;680;0;630;3520;140
3;210605;33926;682;0;640;3520;148
3;210610;33910;684;0;640;3520;160
3;210615;33894;685;0;650;3510;168
3;210621;33880;685;0;650;3510;168
3;210626;33868;685;0;650;3510;180
3;210631;33856;685;0;650;3540;180
3;210637;33846;685;0;650;3540;168
