EventType;T;X;Y;P;Altitude;Azimuth;Distance
1;37881;10185;2009;848;600;50;0
1;37882;10185;2009;1312;600;50;0
1;37883;10185;2009;1792;600;50;0
1;37884;10185;2009;2257;600;50;0
1;37885;10185;2009;2657;600;50;0
1;37886;10185;2009;2993;600;50;0
1;37887;10185;2009;3233;600;50;0
1;37889;10185;2009;3441;600;50;0
1;37894;10185;2009;3601;600;50;0
1;37900;10185;2009;3761;600;50;0
1;37905;10185;2009;3969;600;50;0
1;37910;10185;2009;4177;600;50;0
1;37916;10185;2009;4418;600;50;0
1;37921;10185;2009;4706;600;50;0
1;37926;10185;2009;5058;600;50;0
1;37932;10185;2009;5394;600;50;0
1;37937;10151;1969;5666;600;50;0
1;37942;10149;1969;5954;600;50;0
1;37948;10148;1969;6194;600;50;0
1;37953;10146;1968;6386;600;50;0
1;37959;10144;1968;6514;600;50;0
1;37964;10142;1966;6611;600;50;0
1;37969;10140;1966;6707;600;50;0
1;37975;10137;1966;6835;600;50;0
1;37980;10135;1966;6899;600;50;0
1;37985;10132;1966;6915;600;50;0
1;37991;10129;1966;6915;600;50;0
1;37996;10126;1966;6899;600;50;0
1;38001;10122;1970;6899;600;50;0
1;38007;10118;1975;6883;600;50;0
1;38012;10114;1982;6883;600;50;0
1;38018;10109;1989;6931;600;50;0
1;38023;10103;1998;7027;600;50;0
1;38028;10098;2007;7091;600;50;0
1;38034;10092;2018;7091;600;50;0
1;38039;10085;2028;7107;600;50;0
1;38044;10079;2039;7107;600;50;0
1;38050;10073;2050;7123;600;50;0
1;38055;10068;2062;7123;600;50;0
1;38060;10063;2073;7123;600;50;0
1;38066;10060;2084;7091;600;50;0
1;38071;10057;2097;7075;600;50;0
1;38076;10054;2108;7075;600;50;0
1;38082;10052;2120;7123;600;50;0
1;38087;10051;2132;7123;600;50;0
1;38093;10050;2144;7043;600;50;0
1;38098;10049;2156;7011;600;50;0
1;38103;10049;2167;7011;600;50;0
1;38109;10049;2178;7027;600;50;0
1;38114;10049;2189;7027;600;50;0
1;38119;10049;2199;7043;600;50;0
1;38125;10049;2207;7043;600;50;0
1;38130;10049;2215;7043;600;50;0
1;38135;10049;2224;7043;600;50;0
1;38141;10049;2231;7043;600;50;0
1;38146;10049;2237;7043;600;50;0
1;38152;10049;2243;7043;600;50;0
1;38157;10050;2248;7059;600;50;0
1;38162;10052;2253;7091;600;50;0
1;38168;10054;2257;7139;600;50;0
1;38173;10057;2262;7203;600;50;0
1;38178;10059;2266;7251;600;50;0
1;38184;10061;2269;7299;590;50;0
1;38189;10062;2272;7347;590;50;0
1;38194;10064;2274;7427;590;50;0
1;38200;10065;2276;7475;590;50;0
1;38205;10066;2278;7539;590;50;0
1;38210;10067;2279;7619;590;50;0
1;38216;10067;2279;7699;590;50;0
1;38221;10068;2279;7747;590;50;0
1;38227;10068;2279;7827;590;50;0
1;38232;10068;2279;7907;590;50;0
1;38237;10068;2279;8003;590;50;0
1;38243;10068;2279;8163;590;50;0
1;38248;10068;2279;8403;590;50;0
1;38253;10068;2279;8723;590;50;0
1;38259;10068;2279;9124;590;50;0
1;38264;10068;2279;9476;590;50;0
1;38269;10068;2279;9812;590;50;0
1;38275;10068;2279;10084;590;50;0
1;38280;10065;2279;10292;590;50;0
1;38286;10061;2277;10436;590;50;0
1;38291;10057;2273;10548;590;50;0
1;38296;10053;2268;10628;590;50;0
1;38302;10049;2261;10660;590;50;0
1;38307;10044;2254;10756;590;50;0
1;38312;10040;2247;10933;590;50;0
1;38318;10036;2239;11189;590;50;0
1;38323;10032;2230;11317;590;50;0
1;38328;10029;2220;11333;590;50;0
1;38334;10027;2209;11397;590;50;0
1;38339;10025;2199;11461;590;50;0
1;38345;10024;2189;11605;590;50;0
1;38350;10023;2177;11941;590;50;0
1;38355;10023;2166;12101;590;50;0
1;38361;10023;2156;12101;590;50;0
1;38366;10023;2146;11989;590;50;0
1;38371;10023;2135;11861;590;50;0
1;38377;10023;2127;11781;590;50;0
1;38382;10025;2118;11733;590;50;0
1;38387;10029;2111;11717;590;50;0
1;38393;10033;2104;11653;590;50;0
1;38398;10037;2098;11605;590;50;0
1;38403;10041;2092;11509;590;50;0
1;38409;10046;2087;11445;590;50;0
1;38414;10051;2083;11365;590;50;0
1;38420;10056;2080;11269;590;50;0
1;38425;10062;2078;11205;590;50;0
1;38430;10069;2075;11141;590;50;0
1;38436;10077;2074;11077;590;50;0
1;38441;10086;2073;11045;590;50;0
1;38446;10097;2073;10997;590;50;0
1;38452;10109;2073;10949;590;50;0
1;38457;10122;2073;10868;590;50;0
1;38462;10138;2073;10788;590;50;0
1;38468;10154;2074;10756;590;50;0
1;38473;10173;2079;10708;590;50;0
1;38479;10191;2085;10660;590;50;0
1;38484;10210;2092;10564;590;50;0
1;38489;10227;2100;10500;590;50;0
1;38495;10246;2109;10388;590;50;0
1;38500;10262;2118;10292;590;50;0
1;38505;10277;2127;10180;590;50;0
1;38511;10290;2139;10164;590;30;0
1;38516;10302;2150;10148;590;30;0
1;38521;10313;2161;10052;590;30;0
1;38527;10322;2174;9988;590;30;0
1;38532;10330;2187;9908;590;30;0
1;38538;10336;2201;9908;590;30;0
1;38543;10340;2215;9956;590;30;0
1;38548;10342;2231;9988;590;30;0
1;38554;10342;2246;10004;590;30;0
1;38559;10342;2262;10052;590;30;0
1;38564;10342;2279;10116;590;30;0
1;38570;10335;2295;10116;590;30;0
1;38575;10326;2312;10116;590;30;0
1;38580;10315;2328;10164;590;30;0
1;38586;10301;2343;10164;590;30;0
1;38591;10287;2360;10164;590;30;0
1;38596;10271;2375;10260;590;30;0
1;38602;10255;2389;10340;590;30;0
1;38607;10239;2404;10404;590;30;0
1;38613;10221;2418;10596;590;30;0
1;38618;10204;2431;10756;590;30;0
1;38623;10186;2444;10756;590;30;0
1;38629;10169;2455;10756;590;30;0
1;38634;10152;2465;10868;590;30;0
1;38639;10136;2473;10949;590;30;0
1;38645;10121;2481;11013;590;30;0
1;38650;10107;2485;11141;590;30;0
1;38655;10095;2489;11301;590;30;0
1;38661;10083;2490;11525;590;30;0
1;38666;10074;2491;11733;590;30;0
1;38672;10066;2491;11909;590;30;0
1;38677;10059;2491;11973;590;30;0
1;38682;10054;2491;12021;590;30;0
1;38688;10049;2491;12037;590;30;0
1;38693;10045;2491;12053;590;30;0
1;38698;10042;2491;12053;590;30;0
1;38704;10039;2491;12037;590;30;0
1;38709;10037;2491;12021;590;30;0
1;38714;10035;2491;11973;590;30;0
1;38720;10034;2491;11941;590;30;0
1;38725;10034;2491;11941;590;30;0
1;38731;10034;2491;11941;590;30;0
1;38736;10034;2491;11957;590;30;0
1;38741;10034;2491;11989;590;30;0
1;38747;10034;2491;11989;590;30;0
1;38752;10034;2491;11989;590;30;0
1;38757;10034;2491;11973;590;30;0
1;38763;10034;2491;11957;590;30;0
1;38768;10034;2491;11957;590;30;0
1;38773;10034;2491;11941;590;30;0
1;38779;10034;2491;11957;590;30;0
1;38784;10034;2491;11957;590;30;0
1;38789;10034;2491;11989;590;30;0
1;38795;10032;2491;12037;590;30;0
1;38800;10030;2491;12133;590;30;0
1;38806;10026;2491;12245;590;30;0
1;38811;10023;2491;12293;590;30;0
1;38816;10020;2491;12357;590;30;0
1;38822;10016;2491;12357;590;30;0
1;38827;10014;2491;12357;590;30;0
1;38832;10010;2491;12309;590;30;0
1;38838;10007;2491;12277;590;30;0
1;38843;10005;2491;12277;590;30;0
1;38848;10003;2491;12277;590;30;0
