EventType;T;X;Y;P;Altitude;Azimuth;Distance
3;293882;43433;1271;0;750;160;312
3;293887;43445;1281;0;750;160;304
3;293892;43447;1286;0;760;120;304
3;293898;43453;1293;0;760;120;304
3;293903;43458;1298;0;760;120;292
3;293908;43464;1299;0;760;120;292
3;293914;43475;1310;0;760;120;292
3;293919;43485;1325;0;750;70;280
3;293924;43501;1346;0;750;70;280
3;293930;43527;1374;0;750;40;272
3;293935;43558;1402;0;750;40;272
3;293941;43602;1433;0;750;40;272
3;293946;43622;1463;0;750;40;272
3;293951;43642;1493;0;750;40;272
3;293957;43665;1523;0;750;40;260
3;293962;43690;1551;0;750;40;260
3;293967;43714;1577;0;750;40;260
3;293973;43737;1601;0;750;0;260
3;293978;43757;1620;0;760;0;252
3;293983;43774;1641;0;750;0;252
3;293989;43792;1660;0;750;0;252
3;293994;43810;1679;0;750;3560;240
3;294000;43826;1697;0;750;3560;240
3;294005;43843;1712;0;750;3560;240
3;294010;43860;1729;0;750;3560;228
3;294016;43880;1744;0;750;3560;220
3;294021;43901;1758;0;750;3530;220
3;294026;43922;1771;0;750;3530;208
3;294032;43942;1776;0;750;3530;208
3;294037;43964;1791;0;740;3530;196
3;294042;43984;1795;0;740;3530;188
3;294048;44004;1799;0;740;3530;176
3;294053;44024;1808;0;740;3530;168
3;294058;44043;1812;0;740;3530;168
3;294064;44061;1814;0;730;3500;156
3;294069;44077;1816;0;730;3500;144
3;294075;44092;1817;0;730;3500;136
3;294080;44107;1817;0;730;3500;124
3;294085;44121;1817;0;720;3510;112
3;294091;44132;1817;0;720;3510;112
3;294096;44142;1817;0;720;3510;104
3;294101;44151;1817;0;720;3510;92
3;294107;44160;1817;0;710;3510;84
3;294112;44169;1817;0;710;3510;72
3;294117;44178;1817;0;710;3510;72
3;294123;44189;1817;0;700;3520;60
3;294128;44200;1817;0;700;3520;60
3;294134;44212;1817;0;700;3520;52
3;294139;44224;1817;0;700;3520;52
3;294144;44238;1817;0;690;3520;40
3;294150;44252;1817;0;690;3520;40
3;294155;44267;1817;0;690;3520;40
3;294160;44280;1816;0;690;3520;28
3;294166;44294;1816;0;680;3530;28
3;294171;44307;1815;0;680;3530;28
3;294176;44319;1814;0;680;3530;28
3;294182;44332;1812;0;680;3530;20
3;294187;44343;1811;0;680;3530;20
3;294193;44354;1809;0;680;3530;20
3;294198;44364;1808;0;680;3500;8
3;294203;44373;1807;0;670;3510;8
3;294209;44382;1806;0;670;3510;8
3;294214;44391;1804;0;670;3510;8
3;294219;44401;1802;0;670;3510;8
3;294225;44411;1800;0;670;3510;8
3;294230;44420;1796;0;670;3510;0
3;294235;44428;1794;0;670;3510;0
3;294241;44435;1790;0;660;3510;0
3;294246;44442;1785;0;660;3510;0
3;294251;44449;1780;0;660;3510;0
3;294257;44455;1774;0;660;3510;0
3;294262;44460;1769;0;660;3510;0
3;294268;44464;1762;0;660;3510;0
3;294273;44467;1755;0;660;3510;0
3;294278;44470;1748;0;660;3530;0
3;294284;44473;1742;0;650;3540;0
3;294289;44476;1730;0;650;3540;0
3;294294;44482;1721;0;650;3540;0
3;294300;44485;1712;0;650;3510;0
1;294301;44489;1706;720;650;3510;0
1;294302;44489;1706;1520;650;3510;0
1;294303;44489;1706;2225;650;3510;0
1;294304;44489;1706;3217;650;3510;0
1;294307;44489;1706;4225;650;3510;0
1;294312;44489;1706;5250;650;3510;0
1;294318;44489;1706;6258;650;3510;0
1;294323;44489;1706;7363;650;3510;0
1;294329;44489;1706;8531;650;3510;0
1;294334;44489;1706;9652;650;3510;0
1;294339;44489;1706;10676;650;3510;0
1;294345;44489;1706;11653;650;3510;0
1;294350;44489;1706;12565;650;3510;0
1;294355;44489;1706;13286;650;3510;0
1;294361;44510;1655;14054;650;3510;0
1;294366;44504;1646;14838;650;3540;0
1;294371;44497;1635;15383;650;3540;0
1;294377;44487;1622;15623;650;3540;0
1;294382;44473;1609;15879;650;3540;0
