EventType;T;X;Y;P;Altitude;Azimuth;Distance
1;130591;23835;2503;7235;590;80;0
1;130595;23835;2503;8147;590;80;0
1;130600;23835;2503;8772;580;80;0
1;130605;23835;2503;9716;580;80;0
1;130611;23835;2503;10580;580;80;0
1;130616;23835;2503;11429;580;80;0
1;130621;23835;2503;11877;580;80;0
1;130627;23835;2503;12181;580;80;0
1;130632;23835;2503;12277;580;80;0
1;130637;23835;2503;12709;580;80;0
1;130643;23835;2503;13286;580;100;0
1;130648;23735;2524;13686;580;100;0
1;130653;23687;2544;14230;580;100;0
1;130659;23626;2572;14262;580;100;0
1;130664;23555;2608;14390;580;110;0
1;130670;23480;2651;14406;580;110;0
1;130675;23420;2693;14406;580;110;0
1;130680;23378;2732;14374;580;110;0
1;130686;23358;2764;14150;580;110;0
1;130691;23355;2791;14006;580;110;0
1;130696;23355;2818;13910;570;130;0
1;130702;23371;2842;13622;570;130;0
1;130707;23398;2867;13478;570;130;0
1;130712;23436;2889;13398;570;130;0
1;130718;23482;2909;13318;580;110;0
1;130723;23535;2927;13174;580;110;0
1;130729;23590;2939;12933;580;110;0
1;130734;23644;2949;12181;580;110;0
1;130739;23693;2954;11077;580;110;0
1;130745;23737;2956;9988;580;100;0
1;130750;23775;2956;8387;580;100;0
1;130755;23806;2956;6306;580;100;0
1;130761;23826;2954;3937;580;100;0
1;130766;23838;2948;2064;580;100;0
1;131014;23227;3255;2993;570;130;0
1;131015;23227;3255;5506;570;130;0
1;131016;23227;3255;7811;570;130;0
1;131017;23227;3255;10068;570;130;0
1;131018;23227;3255;11813;570;130;0
1;131019;23227;3255;13606;570;130;0
1;131022;23227;3255;15270;570;130;0
1;131027;23227;3255;16567;570;130;0
1;131033;23363;3275;18040;570;130;0
1;131038;23415;3262;19016;570;130;0
1;131043;23473;3247;19721;570;130;0
1;131049;23535;3228;20185;570;130;0
1;131054;23597;3210;20793;570;130;0
1;131059;23656;3193;21001;570;130;0
1;131065;23711;3181;21994;580;110;0
1;131070;23758;3173;22362;580;110;0
1;131075;23802;3171;22474;580;110;0
1;131081;23839;3171;22906;580;110;0
1;131086;23871;3171;22938;580;110;0
1;131092;23897;3173;22970;580;110;0
1;131097;23917;3182;23082;580;110;0
1;131102;23930;3192;23082;580;100;0
1;131108;23940;3205;22794;580;100;0
1;131113;23945;3219;22138;580;100;0
1;131118;23946;3235;21577;580;100;0
1;131124;23946;3257;21289;580;100;0
1;131129;23946;3284;21145;580;100;0
1;131134;23941;3314;20793;580;100;0
1;131140;23927;3348;19849;580;100;0
1;131145;23911;3382;18040;580;100;0
1;131150;23892;3417;15527;580;100;0
1;131156;23870;3451;12997;580;100;0
1;131161;23852;3475;8836;580;100;0
1;131167;23823;3503;2625;580;100;0
1;131296;23906;3760;6322;580;80;0
1;131297;23906;3760;8563;580;80;0
1;131298;23906;3760;10260;580;80;0
1;131298;23906;3760;12069;580;80;0
1;131303;23906;3760;13542;580;80;0
1;131309;23906;3760;15158;580;80;0
1;131314;23906;3760;16487;580;80;0
1;131319;23906;3760;17351;580;80;0
1;131325;23791;3756;18536;580;80;0
1;131330;23754;3766;19496;580;80;0
1;131335;23717;3779;20057;580;100;0
1;131341;23679;3797;20137;580;100;0
1;131346;23644;3816;20393;580;100;0
1;131351;23612;3839;20489;580;100;0
1;131357;23588;3864;20489;580;100;0
1;131362;23572;3892;20313;580;100;0
1;131368;23564;3922;19977;580;100;0
1;131373;23564;3953;19721;580;100;0
1;131378;23568;3987;19624;580;100;0
1;131384;23589;4021;19624;580;100;0
1;131389;23620;4054;19432;580;100;0
1;131394;23659;4085;19512;580;100;0
1;131400;23704;4113;19384;580;100;0
1;131405;23754;4138;19384;580;100;0
1;131410;23803;4160;19192;580;100;0
1;131416;23851;4179;19176;580;100;0
1;131421;23899;4192;19064;580;100;0
1;131427;23941;4204;18616;580;80;0
1;131432;23978;4213;18392;580;80;0
